batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
75000,0.193860,0.0105,0.1733,0.4041,2.02
75500,0.197960,0.3046,0.1730,4.1543,2.03
76000,0.199432,0.0467,0.1773,1.2456,1.95
76500,0.195963,0.0021,0.1712,0.0896,1.93
77000,0.193650,0.6602,0.1710,6.8825,1.94
77500,0.192651,0.0248,0.1728,0.8132,1.93
78000,0.192809,0.0080,0.1679,0.5825,2.01
78500,0.195332,0.0286,0.1750,0.8114,2.02
79000,0.195542,0.0052,0.1716,0.1840,1.92
79500,0.195017,0.1012,0.1766,2.5280,2.03
80000,0.195175,0.0056,0.1687,0.2008,2.04
80500,0.193282,0.6189,0.1707,21.5231,2.03
81000,0.195332,0.7060,0.1706,5.1781,2.04
81500,0.194281,0.0433,0.1685,1.5385,1.94
82000,0.193177,0.0033,0.1702,0.0960,2.04
82500,0.193387,0.0217,0.1682,1.3474,2.01
83000,0.193966,0.0317,0.1708,0.9874,2.03
