batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
0,1.675200,218.2767,0.0075,223.0270,1.44
200,0.840780,107.1460,0.0075,97.9970,1.34
400,0.757727,149.7354,0.0075,108.3530,1.52
600,0.691074,76.4043,0.0075,75.0998,1.32
800,0.654331,65.9882,0.0075,61.4444,1.34
1000,0.639193,70.7975,0.0075,61.0728,1.36
1200,0.642609,130.1818,0.0075,94.8143,1.40
1400,0.633936,56.9198,0.0075,55.4600,1.33
1600,0.629731,76.2238,0.0075,61.9865,1.37
1800,0.626630,53.7309,0.0075,51.8984,1.37
2000,0.623318,64.4962,0.0075,59.6752,1.36
2200,0.616484,57.4638,0.0075,52.6528,1.39
2400,0.611543,59.1569,0.0075,54.9598,1.36
2600,0.611806,61.7093,0.0075,52.5286,1.35
2800,0.603921,112.7262,0.0075,78.5630,1.34
3000,0.603921,72.2420,0.0075,58.7719,1.35
3200,0.601819,112.9275,0.0075,77.0487,1.39
3400,0.598034,63.4132,0.0075,52.6293,1.34
3600,0.599453,57.2746,0.0075,52.3168,1.49
3800,0.600294,57.0760,0.0075,52.8158,1.36
4000,0.593566,53.9665,0.0075,49.2184,1.38
4200,0.590990,71.1343,0.0075,58.7556,1.41
4400,0.591937,53.8552,0.0075,47.8117,2.10
4600,0.591043,65.7904,0.0075,54.3976,1.36
4800,0.590622,53.7308,0.0075,48.9037,1.35
5000,0.589519,74.1889,0.0075,58.2735,1.38
