batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
0,1.663793,350.6595,0.0122,inf,1.30
500,0.579268,61.9875,0.0124,53.4990,1.21
1000,0.533484,52.3121,0.0137,36.2487,1.29
1500,0.504994,43.8066,0.0156,24.6510,1.22
2000,0.473665,50.8064,0.0174,26.3738,1.19
2500,0.463415,41.7218,0.0193,20.7089,1.23
3000,0.456371,37.5977,0.0209,20.1575,1.23
3500,0.424884,33.1774,0.0228,19.5376,1.20
4000,0.425515,29.4134,0.0245,19.3086,1.19
4500,0.419733,32.6110,0.0261,20.9973,1.21
5000,0.412532,73.9236,0.0276,29.8382,1.24
5500,0.412374,31.3790,0.0296,19.3640,1.22
6000,0.406749,32.2954,0.0313,20.6595,1.25
6500,0.400389,60.2851,0.0326,25.7486,1.24
7000,0.397603,25.8046,0.0346,19.0802,1.24
7500,0.398339,23.6241,0.0363,17.5360,1.23
8000,0.394449,25.4810,0.0380,19.2224,1.22
8500,0.394922,55.0771,0.0394,26.6057,1.24
9000,0.389771,19.5803,0.0412,17.4674,1.20
9500,0.390980,55.1569,0.0428,27.4485,1.23
10000,0.385934,29.7559,0.0444,19.1748,1.23
10500,0.382149,20.9261,0.0465,17.5507,1.22
11000,0.384987,14.1652,0.0482,14.4531,1.24
11500,0.385776,19.2960,0.0496,17.9673,1.23
12000,0.380887,13.9750,0.0517,14.6900,1.22
12500,0.376577,14.9969,0.0539,16.8128,1.24
13000,0.379836,13.5464,0.0550,15.1712,1.22
13500,0.379153,15.3755,0.0569,16.3464,1.21
14000,0.374001,47.4378,0.0579,25.4117,1.22
14500,0.371373,14.1698,0.0605,16.3472,1.22
15000,0.368482,15.1987,0.0624,16.1109,1.25
15500,0.364487,14.5724,0.0641,16.2614,1.22
16000,0.370427,17.5877,0.0660,17.2342,1.21
16500,0.362016,13.0294,0.0671,14.4602,1.22
17000,0.364855,42.7968,0.0682,24.3848,1.23
17500,0.364119,12.9000,0.0706,15.5230,1.20
18000,0.361701,13.0450,0.0729,15.0733,1.23
18500,0.357706,15.8805,0.0746,16.4956,1.24
19000,0.366011,9.9869,0.0768,13.2426,1.24
19500,0.359073,7.9080,0.0792,12.8329,1.21
20000,0.359756,14.9150,0.0799,17.0063,1.23
20500,0.353711,10.0756,0.0817,13.3627,1.22
21000,0.352765,12.8368,0.0835,15.6466,1.23
21500,0.352450,15.1035,0.0856,16.2161,1.22
22000,0.353816,8.7959,0.0882,14.2255,1.22
22500,0.349664,10.4275,0.0889,14.0440,1.22
23000,0.350032,12.8903,0.0907,15.9029,1.25
23500,0.347298,39.6441,0.0913,21.9627,1.22
24000,0.349190,31.7626,0.0936,22.9388,1.21
24500,0.344249,13.2081,0.0963,16.4563,1.23
25000,0.350084,11.0787,0.0980,14.8341,1.24
25500,0.341201,9.3088,0.0998,13.5279,1.26
26000,0.347298,12.5844,0.1017,16.3885,1.24
26500,0.339939,12.7844,0.1040,15.2652,1.25
27000,0.345774,11.2216,0.1049,14.1405,1.25
27500,0.336627,10.7689,0.1078,15.1536,1.23
28000,0.337521,11.1533,0.1087,14.7949,1.25
28500,0.339624,6.4386,0.1115,11.8155,1.24
29000,0.333894,8.5290,0.1124,13.1382,1.26
29500,0.332212,33.9782,0.1136,24.5054,1.23
30000,0.339729,8.1882,0.1165,12.8831,1.27
30500,0.332790,10.5458,0.1184,14.5412,1.23
31000,0.333000,8.4434,0.1204,12.9872,1.25
31500,0.330898,9.7844,0.1222,13.4892,1.24
32000,0.330477,33.7611,0.1223,23.3520,1.25
32500,0.327534,9.1656,0.1260,13.6190,1.24
33000,0.329268,8.4697,0.1279,13.5402,1.24
33500,0.330004,9.1247,0.1298,13.9755,1.22
34000,0.327271,36.9345,0.1297,25.2236,1.22
34500,0.323959,5.5847,0.1343,11.0355,1.21
35000,0.326745,8.5191,0.1356,13.8418,1.23
35500,0.327954,6.3388,0.1380,11.9242,1.24
36000,0.323907,5.7892,0.1408,11.3948,1.24
36500,0.321331,7.6893,0.1414,13.0166,1.25
37000,0.323381,5.8099,0.1445,11.4516,1.25
37500,0.320753,6.6848,0.1450,11.2143,1.24
38000,0.323118,7.2072,0.1470,13.0075,1.25
38500,0.319807,5.6440,0.1502,12.3916,1.23
39000,0.324432,10.1014,0.1503,14.8664,1.21
39500,0.321226,33.6240,0.1505,23.0620,1.25
40000,0.325221,8.1767,0.1545,13.3417,1.22
40500,0.318124,17.2468,0.1554,17.0503,1.23
41000,0.316495,5.8951,0.1579,11.2614,1.24
41500,0.313867,8.4594,0.1602,13.3599,1.24
42000,0.314918,5.5113,0.1623,11.1023,1.23
42500,0.318492,7.5402,0.1635,12.5680,1.23
43000,0.317283,12.6716,0.1651,14.2238,1.25
43500,0.317283,5.7328,0.1679,11.1991,1.22
44000,0.315339,6.0896,0.1700,11.8512,1.21
44500,0.318282,4.4806,0.1734,10.5176,1.24
45000,0.313131,8.2312,0.1738,13.8927,1.25
45500,0.315496,6.6807,0.1759,12.0028,1.23
46000,0.313656,26.4032,0.1764,22.2011,1.24
46500,0.305772,6.3503,0.1790,10.8073,1.21
47000,0.314971,7.2944,0.1819,11.9926,1.23
47500,0.309819,5.7085,0.1838,10.9566,1.23
48000,0.311186,6.3779,0.1855,12.1108,1.23
48500,0.309188,5.5841,0.1877,11.0084,1.23
49000,0.309399,6.4483,0.1894,13.2481,1.23
49500,0.306928,6.3751,0.1914,12.7981,1.24
50000,0.307454,5.1547,0.1941,11.4454,1.23
50500,0.304773,5.2122,0.1955,10.4261,1.24
51000,0.309556,7.1592,0.1977,11.8665,1.25
51500,0.303827,6.3730,0.1997,11.9916,1.23
52000,0.307191,5.2508,0.2017,12.1846,1.24
52500,0.305351,4.0133,0.2054,9.9270,1.26
53000,0.302723,7.1111,0.2056,13.0875,1.23
53500,0.303669,5.2309,0.2078,11.2362,1.24
54000,0.304405,6.7709,0.2097,12.4660,1.25
54500,0.306718,4.7264,0.2122,10.9377,1.25
55000,0.303196,7.1829,0.2135,12.6013,1.23
55500,0.305772,29.1265,0.2131,21.7833,1.23
56000,0.304510,8.9671,0.2179,14.0297,1.26
56500,0.300620,21.4976,0.2183,22.6473,1.23
57000,0.301934,5.8033,0.2218,11.9548,1.23
57500,0.305404,5.6465,0.2239,10.3660,1.25
58000,0.296888,4.9775,0.2257,10.7471,1.22
