batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
0,1.660061,192.1859,0.0075,159.3071,1.35
100,0.859283,102.0593,0.0075,70.7959,1.96
200,0.788057,88.2194,0.0075,51.3310,1.53
300,0.736911,87.4980,0.0075,52.8625,1.59
400,0.683558,78.0714,0.0075,46.2425,1.64
500,0.651545,66.4685,0.0075,43.5709,1.93
600,0.626892,65.3445,0.0075,42.4344,2.00
700,0.616432,66.6621,0.0075,43.0896,1.59
800,0.615959,63.8543,0.0075,42.7412,1.73
900,0.612647,76.5508,0.0075,44.9064,1.09
1000,0.611491,69.2071,0.0075,44.1268,1.26
