batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
0,1.703375,227.2596,0.0075,203.9782,2.39
500,0.815864,89.4880,0.0075,76.3893,1.58
1000,0.679405,69.2152,0.0075,60.8554,2.12
1500,0.639929,56.3315,0.0075,53.1264,1.56
2000,0.611438,56.0016,0.0075,52.4372,1.55
2500,0.594617,48.7660,0.0075,47.1907,1.58
3000,0.588572,75.4697,0.0075,59.6130,1.61
3500,0.574853,50.4416,0.0075,47.4171,1.60
4000,0.564813,56.2635,0.0075,48.5105,1.59
4500,0.560240,72.7319,0.0075,54.3216,1.62
5000,0.552986,56.8603,0.0075,46.0450,1.61
5500,0.546783,50.9001,0.0075,42.7778,1.63
6000,0.546625,51.3509,0.0075,45.8162,1.59
6500,0.536480,50.0537,0.0075,43.6767,1.65
7000,0.536270,47.5411,0.0075,39.1941,1.74
7500,0.530488,57.5192,0.0075,44.0360,1.59
8000,0.533379,48.8878,0.0075,39.9993,1.58
8500,0.524811,121.6398,0.0075,65.1506,1.65
9000,0.522656,47.2465,0.0075,41.7111,1.58
9500,0.518608,104.4736,0.0075,58.4216,1.32
10000,0.518135,103.3737,0.0075,58.8422,1.36
10500,0.517294,46.0070,0.0075,40.2705,1.29
11000,0.512721,43.6208,0.0075,37.6523,1.29
11500,0.512511,48.4770,0.0075,41.3283,1.35
12000,0.510828,43.8629,0.0075,38.8487,1.36
12500,0.507517,95.3282,0.0075,54.7543,1.39
13000,0.511512,46.7146,0.0075,39.6967,1.32
13500,0.509987,54.6378,0.0075,41.9402,1.37
14000,0.507149,49.1764,0.0075,41.1451,1.43
14500,0.504994,45.0563,0.0075,41.1859,1.37
15000,0.503522,45.1551,0.0075,39.0127,1.34
15500,0.501787,46.1609,0.0075,40.7703,1.29
16000,0.503522,43.0416,0.0075,38.7613,1.30
16000,0.502733,57.1549,0.0075,46.2837,2.48
16500,0.501892,47.5678,0.0075,42.2069,1.34
17000,0.501051,102.6778,0.0075,55.9527,1.43
17500,0.499054,48.4687,0.0075,40.7318,1.34
18000,0.499159,51.2331,0.0075,41.7555,1.33
18500,0.498896,94.0380,0.0075,53.8944,1.37
19000,0.499001,53.5524,0.0075,42.6049,1.36
19500,0.498476,52.4592,0.0075,43.4853,1.35
20000,0.498423,91.6161,0.0075,55.1075,1.35
