batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
62500,0.189550,0.4328,0.1976,4.6106,2.04
63000,0.190339,0.0393,0.1934,1.5088,2.03
63500,0.189550,0.0098,0.1939,0.3651,2.10
64000,0.188604,0.1676,0.1956,4.2122,2.04
64500,0.188604,0.0092,0.1942,0.2631,2.04
65000,0.190654,0.1547,0.2001,2.6316,2.10
65500,0.186396,0.0061,0.1924,0.3524,2.05
66000,0.188499,0.0397,0.1920,1.4771,2.02
66500,0.187973,0.0226,0.1922,0.9618,2.12
67000,0.188446,0.0732,0.1918,1.9934,2.02
67500,0.187815,0.1679,0.1908,3.9200,2.03
68000,0.188762,0.0038,0.1911,0.1106,2.13
68500,0.188394,0.3224,0.1983,5.3676,2.05
69000,0.189603,0.0217,0.1912,1.2421,2.12
69500,0.188551,0.0076,0.1917,0.2271,2.02
70000,0.187763,0.2653,0.1868,5.0107,2.03
70500,0.185923,0.0058,0.1894,0.3833,2.02
71000,0.186449,0.0044,0.1897,0.2571,2.04
71500,0.188341,3.0657,0.1888,9.2381,2.02
72000,0.187500,0.0166,0.1909,0.7276,2.01
72500,0.186869,0.0072,0.1899,0.3882,2.14
73000,0.185870,0.0491,0.1896,3.1531,2.01
73500,0.187290,0.5359,0.1885,2.2730,2.04
74000,0.187447,0.0128,0.1890,0.2304,2.03
74500,0.187921,0.0217,0.1852,0.9493,2.02
75000,0.189235,0.0917,0.1883,4.0355,2.12
75500,0.186659,0.0233,0.1865,1.0882,2.13
76000,0.186817,0.1493,0.1880,4.1174,2.14
76500,0.187763,0.0011,0.1853,0.0272,2.04
77000,0.183926,0.0129,0.1875,0.5943,2.14
77500,0.188288,0.0017,0.1862,0.0571,2.12
78000,0.186344,0.0090,0.1911,0.3251,2.09
78500,0.184924,0.0557,0.1927,1.7681,2.02
79000,0.184924,0.1101,0.1865,1.9237,2.13
79500,0.186133,0.3174,0.1922,4.9548,2.03
80000,0.185870,0.0043,0.1828,0.2696,2.03
80500,0.186712,0.0359,0.1859,1.8403,2.02
81000,0.185450,1.4826,0.1840,7.3130,2.12
81500,0.184977,0.1800,0.1855,2.6217,2.01
82000,0.186817,0.0027,0.1820,0.2045,2.03
82500,0.185187,0.0025,0.1851,0.0865,2.14
83000,0.185029,0.0040,0.1819,0.1263,2.13
83500,0.187395,0.0032,0.1826,0.1133,2.04
84000,0.186291,0.0041,0.1829,0.1656,2.13
84500,0.185187,0.0014,0.1822,0.0486,2.01
85000,0.184609,0.2469,0.1807,4.7034,2.12
85500,0.184346,0.0633,0.1881,2.4930,2.02
86000,0.185660,0.0182,0.1880,0.8380,2.03
86500,0.186344,0.0014,0.1834,0.0402,2.02
87000,0.186081,0.0077,0.1894,0.1825,2.11
87500,0.185397,0.0536,0.1834,2.6479,2.14
88000,0.185503,0.0078,0.1824,0.3236,2.09
88500,0.184188,0.1140,0.1814,2.8469,2.11
89000,0.184714,0.0847,0.1808,2.2696,2.12
89500,0.183926,0.0181,0.1795,1.2164,2.15
90000,0.185292,0.0029,0.1825,0.1288,2.07
90500,0.183873,0.0035,0.1795,0.1536,2.13
91000,0.184399,0.0065,0.1800,0.4593,2.12
91500,0.185292,0.0011,0.1821,0.0420,2.10
92000,0.184083,0.0018,0.1788,0.1294,2.01
