batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
80500,0.195542,0.0710,0.1154,5.1109,1.89
81000,0.195805,0.1050,0.1150,4.0336,1.91
81500,0.195385,2.6716,0.1142,10.6362,1.89
82000,0.196068,0.0222,0.1145,1.2823,1.88
82500,0.195858,0.0011,0.1129,0.0556,2.00
83000,0.195017,0.0358,0.1145,2.2900,2.00
83500,0.197382,0.0024,0.1135,0.2255,1.91
84000,0.195122,0.0010,0.1145,0.0505,1.92
84500,0.195700,0.1371,0.1156,4.7068,1.90
85000,0.194491,0.2745,0.1141,8.7903,1.91
85500,0.196068,0.0022,0.1125,0.1395,2.00
86000,0.195280,0.0041,0.1140,0.1327,1.91
86500,0.197225,0.0006,0.1129,0.0185,1.88
87000,0.196489,0.0421,0.1158,2.8541,1.89
87500,0.196699,0.0004,0.1133,0.0156,2.00
88000,0.195122,0.0031,0.1121,0.2178,2.00
88500,0.196489,0.1118,0.1138,2.6539,1.89
89000,0.195332,0.0009,0.1130,0.0391,1.89
89500,0.195385,0.0106,0.1155,0.8450,1.91
90000,0.194807,0.0040,0.1142,0.2635,1.90
90500,0.195280,0.0263,0.1124,1.8852,1.91
