batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
0,1.711995,177.0993,0.0122,174.1738,1.44
500,0.771131,86.9238,0.0122,79.5111,1.33
1000,0.668892,66.4596,0.0122,68.5957,1.34
1500,0.635828,59.5238,0.0122,61.4520,1.35
2000,0.615275,52.0556,0.0122,56.1099,1.33
2500,0.590675,74.1390,0.0122,69.9129,1.33
3000,0.579163,56.8726,0.0122,58.8104,1.34
3500,0.567757,53.6587,0.0122,55.4339,1.35
4000,0.560765,54.2360,0.0122,53.4040,1.34
4500,0.555614,48.0967,0.0122,50.9651,1.35
5000,0.545837,52.8791,0.0122,54.0958,1.96
5500,0.543734,62.2329,0.0122,57.7915,1.36
6000,0.541579,48.8646,0.0122,48.0849,1.36
6500,0.534588,50.4876,0.0122,48.8862,1.35
7000,0.531487,45.7967,0.0122,47.7962,1.37
7500,0.524968,48.5497,0.0122,46.7716,1.34
8000,0.522498,52.9518,0.0122,48.7560,1.36
8500,0.521920,54.1892,0.0122,49.7655,1.35
9000,0.520343,48.5924,0.0122,45.6642,1.37
9500,0.518082,52.1461,0.0122,49.6527,1.35
10000,0.518450,45.3413,0.0122,43.1912,1.36
10500,0.515717,42.7507,0.0122,42.2338,1.34
11000,0.518240,106.3538,0.0122,70.7259,1.40
11500,0.514350,50.3346,0.0122,46.3074,1.36
12000,0.511564,42.9161,0.0122,44.3023,1.37
12500,0.508148,46.7631,0.0122,44.9417,1.48
13000,0.510828,47.0854,0.0122,45.7739,1.55
13500,0.508989,60.8625,0.0122,50.6130,1.53
14000,0.508253,112.0687,0.0122,67.5497,1.42
14500,0.508621,45.2497,0.0122,42.1445,1.46
15000,0.508042,48.7807,0.0122,45.3314,1.38
15500,0.507780,40.1771,0.0122,42.8648,1.34
16000,0.506833,62.6251,0.0122,54.7416,1.35
16500,0.504468,41.6636,0.0122,43.0450,1.35
17000,0.505835,43.3015,0.0122,41.7064,1.39
17500,0.504258,54.3905,0.0122,47.5286,1.43
18000,0.504889,41.3305,0.0122,42.5036,1.35
18500,0.504258,39.8910,0.0122,40.6972,1.37
19000,0.504100,47.3537,0.0122,45.4044,1.36
19500,0.503680,45.6816,0.0122,44.4517,1.50
20000,0.504310,41.7259,0.0122,40.0884,1.38
