batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
0,1.629573,199.6143,0.0075,173.2479,1.60
100,0.858389,110.4537,0.0075,74.6711,1.84
200,0.804825,106.1970,0.0075,62.0055,1.64
300,0.748633,73.8201,0.0075,48.0680,1.07
400,0.710944,75.0900,0.0075,47.5877,1.37
500,0.699853,66.0043,0.0075,44.1023,1.62
600,0.678774,66.8028,0.0075,43.6856,1.63
700,0.682506,65.4865,0.0075,49.6750,1.59
800,0.668156,124.1737,0.0075,66.5284,1.64
900,0.668997,59.1851,0.0075,43.0352,1.96
1000,0.664476,60.8518,0.0075,42.9945,1.66
