batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
58500,0.195648,0.0432,0.2069,1.1085,1.99
59000,0.194071,0.3539,0.2064,4.0853,1.93
59500,0.194386,0.3272,0.2027,5.2947,1.92
60000,0.191074,0.1165,0.2055,2.1057,1.91
60500,0.191810,0.4187,0.2109,8.3716,2.02
60500,0.194491,0.1947,0.2090,4.2041,2.00
61000,0.192809,0.2192,0.2037,4.1693,1.89
61500,0.198013,0.0209,0.2020,0.6545,1.90
62000,0.193440,0.1230,0.2007,3.3307,1.89
62500,0.191232,0.1673,0.2014,2.0959,2.01
63000,0.192599,0.1230,0.2070,2.3306,2.01
63500,0.194281,0.0604,0.2017,1.7111,1.90
64000,0.192126,0.0352,0.2017,1.4755,1.92
64500,0.190496,0.3475,0.1974,8.0440,1.89
65000,0.193860,0.0571,0.1984,4.7997,2.04
65500,0.191180,0.0512,0.1980,1.7608,1.90
66000,0.191863,0.0921,0.1963,3.3526,2.01
66500,0.191653,0.0925,0.1992,2.9462,2.01
67000,0.192021,0.0520,0.1988,2.4056,1.88
67500,0.188972,0.0730,0.1965,1.8576,2.03
68000,0.192494,0.0201,0.1970,0.8333,1.90
68500,0.191337,0.1097,0.1956,3.1295,1.97
69000,0.192178,0.2824,0.1990,4.5672,1.92
69500,0.190339,0.0021,0.1977,0.1183,2.01
70000,0.192862,0.1960,0.1973,3.9434,2.00
70500,0.191495,0.0049,0.1969,0.2451,1.92
71000,0.191548,0.0022,0.1949,0.0979,1.93
71500,0.192704,0.0088,0.1938,0.5865,2.03
72000,0.190759,0.0191,0.2006,0.5314,1.99
72500,0.187973,0.0172,0.1968,1.1580,2.01
73000,0.190128,0.0118,0.1960,0.4735,1.92
73500,0.189340,0.0490,0.2015,1.6703,1.93
74000,0.189392,0.0237,0.1907,0.9523,1.92
74500,0.190969,0.0152,0.1931,0.6446,1.98
75000,0.189077,0.0183,0.1949,1.0149,1.93
75500,0.188394,0.1515,0.1916,1.6474,2.01
76000,0.189182,0.0036,0.1921,0.1948,1.90
76500,0.190391,0.0512,0.1946,1.2797,2.02
77000,0.188394,0.0765,0.1978,2.9748,2.01
77500,0.189077,0.0097,0.1906,0.3941,2.02
78000,0.189497,0.7832,0.1938,6.0704,1.93
78500,0.189024,0.0067,0.1936,0.2449,2.02
79000,0.189918,0.0031,0.1908,0.1963,2.04
79500,0.188604,0.0049,0.1966,0.1577,2.02
80000,0.188656,0.0487,0.1929,1.7616,1.91
80500,0.187395,0.0022,0.1875,0.0893,1.93
81000,0.187921,0.0501,0.1900,2.4286,2.00
81500,0.186238,0.0103,0.1895,0.4138,2.02
82000,0.187185,0.1438,0.1974,4.3075,2.02
82500,0.187290,0.0068,0.1919,0.2657,1.93
83000,0.187500,0.0228,0.1879,0.5966,2.02
83500,0.187290,0.0050,0.1866,0.3055,1.92
84000,0.187815,0.0004,0.1878,0.0108,2.01
84500,0.188288,0.1217,0.1964,3.1945,1.92
85000,0.184136,0.0008,0.1873,0.0316,2.03
85500,0.184872,0.0403,0.1880,2.4246,2.01
86000,0.186133,0.0565,0.1881,1.9719,2.01
86500,0.186449,0.0011,0.1904,0.0264,1.98
87000,0.185870,0.0065,0.1867,0.6222,1.92
87500,0.184924,0.0128,0.1874,0.7888,1.94
88000,0.185870,0.1069,0.1890,2.3177,1.93
88500,0.186396,0.0018,0.1888,0.0301,2.03
89000,0.185187,0.0052,0.1848,0.2018,2.04
89500,0.185818,0.0027,0.1847,0.1663,1.92
90000,0.185923,0.0099,0.1856,0.5414,2.02
90500,0.185870,0.0009,0.1867,0.0223,1.92
91000,0.185870,0.1537,0.1925,2.8622,1.95
91500,0.184661,0.0061,0.1948,0.2290,1.94
92000,0.186869,0.0096,0.1863,0.7475,2.05
92500,0.186869,0.1910,0.1887,3.4987,1.92
93000,0.186554,0.0082,0.1860,0.5514,1.96
93500,0.184819,0.0022,0.1836,0.0935,1.91
94000,0.185292,0.0085,0.1855,0.2993,1.93
94500,0.186501,0.0225,0.1871,1.0566,1.93
95000,0.187290,0.0018,0.1853,0.0622,1.94
