batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
5900,0.207212,4.2820,0.1515,23.0243,0.86
5950,0.205162,5.7838,0.1515,23.0191,0.83
6000,0.207422,6.0794,0.1518,27.9086,0.84
6050,0.203427,4.9715,0.1519,23.7590,0.83
6100,0.204163,5.8766,0.1520,26.3695,0.83
6150,0.203690,4.8154,0.1522,25.1464,0.83
6200,0.202796,25.2544,0.1522,55.4961,0.81
6250,0.204952,6.8294,0.1525,27.8564,0.86
6300,0.206581,4.8948,0.1527,27.3931,0.83
6350,0.203743,12.6762,0.1527,40.6724,0.82
6400,0.205372,12.8957,0.1528,39.7781,0.82
6450,0.202061,9.7548,0.1530,34.3286,0.82
6500,0.201062,4.7863,0.1531,24.7327,0.81
6550,0.201167,10.1548,0.1532,33.8685,0.83
6600,0.199432,4.3013,0.1534,24.5446,0.81
6650,0.203795,5.7515,0.1535,22.6065,0.81
6700,0.204373,4.1687,0.1535,22.4419,0.82
6750,0.202481,5.4479,0.1536,31.3165,0.84
6800,0.202902,4.1166,0.1537,20.8566,0.87
6850,0.202323,29.3073,0.1537,58.4218,0.84
6900,0.202323,3.9027,0.1540,22.3787,0.82
6950,0.202481,4.2556,0.1539,20.7556,0.85
7000,0.203322,6.6849,0.1541,28.9224,0.84
7050,0.203270,23.9960,0.1540,56.0584,0.83
7100,0.201272,5.3275,0.1542,28.1823,0.82
7150,0.203532,4.4028,0.1543,30.4940,0.83
7200,0.203585,3.9667,0.1544,25.4288,0.86
7250,0.201745,3.7398,0.1545,21.1494,0.84
7300,0.200746,6.6061,0.1545,28.0520,0.84
7350,0.200694,22.1075,0.1544,59.4701,0.84
7400,0.201640,3.1448,0.1546,20.9820,0.84
7450,0.201587,4.0136,0.1547,39.5641,0.80
7500,0.203112,4.6552,0.1548,26.1322,0.83
7550,0.201009,3.6531,0.1548,26.0748,0.84
7600,0.201220,23.2233,0.1547,53.4794,0.88
7650,0.198118,2.6416,0.1549,17.3027,0.83
7700,0.201535,3.2702,0.1549,17.3876,0.81
7750,0.198276,24.8751,0.1548,56.9933,0.83
7800,0.198959,4.1805,0.1550,27.0939,0.82
7850,0.200431,2.6918,0.1550,16.5571,0.83
7900,0.198328,4.3340,0.1551,23.0690,0.81
7950,0.197593,3.4333,0.1552,24.5818,0.85
8000,0.199432,20.7662,0.1550,58.3719,0.84
8050,0.196541,3.3420,0.1552,30.5468,0.84
8100,0.198434,3.8761,0.1552,26.5356,0.83
8150,0.198644,3.7901,0.1553,26.4547,0.84
8200,0.198854,5.4266,0.1552,28.5114,0.85
8250,0.197908,22.3159,0.1552,57.0906,0.85
8300,0.198223,3.6133,0.1552,22.4247,0.83
8350,0.197960,3.1840,0.1553,21.6629,0.84
8400,0.199012,2.3903,0.1554,18.0975,0.84
8450,0.197119,2.4889,0.1553,19.8980,0.86
8500,0.195017,9.8165,0.1553,37.1678,0.83
8550,0.197698,5.5237,0.1554,34.2210,0.83
8600,0.198381,18.8462,0.1552,57.2100,0.86
8650,0.198696,2.0318,0.1554,19.2650,0.83
8700,0.196699,3.3919,0.1555,22.9151,0.83
8750,0.197014,2.5723,0.1554,17.8928,0.83
8800,0.196541,2.4532,0.1554,18.7396,0.83
8850,0.197119,2.5824,0.1554,16.0678,0.82
8900,0.196699,3.2744,0.1554,20.8359,0.84
8950,0.196121,3.9043,0.1554,21.9073,0.83
9000,0.194123,1.5632,0.1554,16.5712,0.87
9050,0.194386,3.3500,0.1554,32.1616,0.85
9100,0.195542,2.4453,0.1555,21.6628,0.83
9150,0.194333,2.8650,0.1555,31.8739,0.81
9200,0.193650,1.9178,0.1555,19.4823,0.83
9250,0.194491,2.5688,0.1555,25.3046,0.88
9300,0.195175,5.0615,0.1555,25.6224,0.82
9350,0.194071,3.3543,0.1554,25.5617,0.84
9400,0.193703,2.5835,0.1555,23.6586,0.85
9450,0.192546,3.2568,0.1555,22.6706,0.84
9500,0.193703,2.9461,0.1555,20.8168,0.83
9550,0.193230,2.6615,0.1555,20.5560,0.84
9600,0.193072,2.1881,0.1555,15.8040,0.87
9650,0.193913,2.8207,0.1555,23.0025,0.82
9700,0.193913,4.3210,0.1555,36.1748,0.82
9750,0.193387,1.7547,0.1555,15.8123,0.85
9800,0.194228,2.9413,0.1554,26.8854,0.84
9850,0.194544,1.8702,0.1555,21.8802,0.81
9900,0.193598,3.2440,0.1554,20.9061,0.84
9950,0.193755,3.0736,0.1554,21.2895,0.84
10000,0.193598,13.9349,0.1553,59.0439,0.86
