batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
0,1.666211,192.1681,0.0122,221.5918,1.24
200,0.845248,111.7506,0.0122,101.5746,1.17
400,0.754258,103.7456,0.0122,86.4769,1.16
600,0.702691,146.7250,0.0122,107.9130,1.15
800,0.665685,68.8068,0.0122,69.0955,1.13
1000,0.658905,78.8287,0.0122,72.3200,1.42
1200,0.642136,58.2362,0.0122,68.0976,1.14
1400,0.634567,118.2322,0.0122,93.3501,1.19
1600,0.620742,57.8088,0.0122,65.0373,1.20
1800,0.616432,124.4129,0.0122,98.0304,1.14
2000,0.616169,76.7686,0.0122,71.5792,1.15
2200,0.610913,51.5505,0.0122,58.5330,1.19
2400,0.607338,55.5989,0.0122,63.5351,1.16
2600,0.603238,57.5875,0.0122,58.3598,1.22
2800,0.597771,57.8634,0.0122,59.0680,1.23
3000,0.592304,60.6269,0.0122,64.3719,1.17
3200,0.586733,52.1854,0.0122,57.1879,1.94
3400,0.587101,66.8485,0.0122,64.7207,1.14
3600,0.584577,69.3484,0.0122,63.0495,1.19
3800,0.584683,51.9534,0.0122,56.4134,1.15
4000,0.581318,76.0997,0.0122,70.3950,1.18
4200,0.581686,52.4310,0.0122,56.2180,1.45
4400,0.580845,52.9422,0.0122,58.7745,1.16
4600,0.581003,50.4995,0.0122,54.9767,1.16
4800,0.579058,51.5502,0.0122,55.6033,1.16
5000,0.578953,60.9669,0.0122,59.0362,1.17
