batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
0,1.696670,235.5075,0.0122,nan,2.70
500,0.470554,41.1564,0.0137,43.7957,2.59
1000,0.454542,44.3234,0.0243,25.7179,2.46
1500,0.388387,40.4589,0.0432,17.5046,2.59
2000,0.370723,36.1431,0.0633,18.4102,2.45
2500,0.340060,25.6121,0.0845,14.1568,2.53
3000,0.332384,22.8966,0.1051,12.8109,2.45
3500,0.317899,25.8970,0.1269,20.4629,2.52
4000,0.302835,21.5561,0.1475,17.3033,2.59
4500,0.309562,22.3012,0.1658,14.6915,2.47
5000,0.280880,20.8879,0.1848,11.5093,2.51
5500,0.282531,9.6150,0.2050,9.1265,2.54
6000,0.280261,11.3688,0.2236,14.5227,2.60
6500,0.271512,21.1534,0.2443,14.4578,2.48
7000,0.265197,9.5695,0.2588,7.6241,2.57
7500,0.263505,10.9184,0.2745,8.9747,2.46
8000,0.274689,12.0431,0.2907,39.5847,2.52
8500,0.257315,10.9212,0.3078,9.9292,2.50
9000,0.252115,12.7382,0.3241,11.0685,2.47
9500,0.248772,9.8968,0.3380,14.0559,2.56
10000,0.253683,17.9299,0.3571,13.3652,2.61
10500,0.253601,8.0498,0.3663,15.3676,2.48
11000,0.241715,12.4046,0.3769,10.8197,2.48
11500,0.252404,7.7480,0.3924,10.0776,2.48
12000,0.236433,31.5436,0.4052,16.2159,2.56
12500,0.243737,11.5573,0.4200,21.6918,2.60
13000,0.243283,11.2491,0.4323,18.0876,2.61
13500,0.237629,7.6393,0.4443,8.4202,2.52
14000,0.227601,7.8541,0.4493,8.6197,2.56
14500,0.231645,6.5397,0.4599,7.5078,2.53
15000,0.238579,4.2768,0.4760,7.7234,2.50
15500,0.229912,8.7440,0.4860,12.4292,2.61
16000,0.223969,4.6321,0.4919,6.3250,2.61
16500,0.225414,5.2924,0.5007,8.6042,2.59
17000,0.225290,5.8718,0.5122,15.1376,2.60
17500,0.222814,5.0847,0.5201,7.2551,2.50
18000,0.229623,4.3537,0.5293,7.0532,2.62
18500,0.221534,3.7213,0.5373,6.6050,2.55
