batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
108000,0.199432,0.0006,0.0679,0.0249,1.96
108500,0.199275,0.0016,0.0673,0.0921,1.90
109000,0.200063,0.0073,0.0686,1.3292,2.00
109500,0.199905,0.0136,0.0686,0.9874,2.00
110000,0.199748,0.0001,0.0678,0.0042,2.00
110500,0.200273,0.0004,0.0678,0.0235,1.98
111000,0.200589,0.0010,0.0685,0.0534,1.91
111500,0.199590,0.0005,0.0682,0.0367,2.00
112000,0.199748,0.0296,0.0682,2.8095,2.01
112500,0.199695,0.0008,0.0672,0.0855,1.89
113000,0.199222,0.0002,0.0684,0.0086,2.00
113500,0.199485,0.0004,0.0680,0.0249,2.01
114000,0.200536,0.0004,0.0683,0.0274,1.89
114500,0.200221,0.0003,0.0677,0.0152,1.99
115000,0.199800,0.0037,0.0671,0.4194,1.90
115500,0.200957,0.0006,0.0677,0.0599,2.01
116000,0.199643,0.0005,0.0671,0.0286,1.91
116500,0.200168,0.0001,0.0677,0.0041,1.90
