batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
0,1.706056,250.9009,0.0122,272.6631,1.21
200,0.832685,128.9814,0.0122,123.0018,1.10
400,0.742273,82.0361,0.0122,74.5662,1.10
600,0.691758,65.1335,0.0122,66.9677,1.12
800,0.672624,70.9123,0.0122,73.8239,1.12
1000,0.644975,64.2219,0.0122,70.1990,1.15
1200,0.650231,75.6993,0.0122,72.1261,1.17
1400,0.640086,124.7316,0.0122,95.4749,1.12
1600,0.634251,56.6669,0.0122,61.3187,1.15
1800,0.628890,49.4286,0.0122,55.7654,1.18
2000,0.621163,52.3467,0.0122,59.0203,1.11
2200,0.613646,68.3428,0.0122,70.4500,1.13
2400,0.607180,61.7634,0.0122,65.8923,1.16
2600,0.606497,53.5933,0.0122,61.9382,1.17
2800,0.606550,50.3513,0.0122,54.9435,1.15
3000,0.602817,47.9994,0.0122,54.6075,1.16
3200,0.596247,68.7481,0.0122,67.2058,1.18
3400,0.596930,48.6102,0.0122,55.3387,1.14
3600,0.591411,124.3930,0.0122,91.9230,1.16
3800,0.594985,69.5667,0.0122,63.3242,1.17
4000,0.591411,54.0254,0.0122,58.2526,1.13
4200,0.587889,53.8264,0.0122,58.8622,1.16
4400,0.588625,55.6520,0.0122,58.5889,1.15
4600,0.588940,51.7855,0.0122,55.6446,1.23
4800,0.588257,61.1681,0.0122,59.8818,1.17
5000,0.587994,64.9620,0.0122,64.5646,1.15
