batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
113000,0.191810,0.0149,0.1165,0.6385,1.99
113500,0.191810,0.0328,0.1164,2.8156,2.00
114000,0.192283,0.0021,0.1139,0.0914,2.00
114500,0.191337,0.0115,0.1137,1.0033,2.00
115000,0.191285,0.0036,0.1131,0.1677,1.89
115500,0.192704,0.0134,0.1135,1.0124,2.00
116000,0.191285,0.0088,0.1138,0.9068,1.91
116500,0.191022,0.0087,0.1144,0.7547,2.01
117000,0.191022,0.0002,0.1136,0.0148,1.90
117500,0.190917,0.0009,0.1143,0.0570,2.03
118000,0.191495,0.0280,0.1144,1.8076,1.90
118500,0.191968,0.0017,0.1144,0.1015,1.90
119000,0.192494,0.0048,0.1143,0.3349,1.99
119500,0.191548,0.0018,0.1143,0.0705,1.99
120000,0.191863,0.0125,0.1141,0.5939,1.89
120500,0.192809,0.0890,0.1151,4.1408,2.00
121000,0.192231,0.0167,0.1130,1.2551,2.00
121500,0.192494,0.0034,0.1133,0.2250,2.00
122000,0.193019,0.0119,0.1150,1.0313,2.01
122500,0.192862,0.0013,0.1138,0.0441,1.97
123000,0.192441,0.0127,0.1143,0.9735,1.91
