batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
0,1.645553,189.3432,0.0122,201.8438,1.98
500,0.798360,86.8820,0.0122,85.9517,1.23
1000,0.679247,65.4321,0.0122,66.8192,1.38
1500,0.633568,64.9991,0.0122,64.3872,1.28
2000,0.605971,56.3761,0.0122,67.6126,1.45
2500,0.588362,62.7048,0.0122,60.9750,1.27
3000,0.578322,53.3731,0.0122,57.4241,1.37
3500,0.569754,52.0387,0.0122,52.2859,1.27
4000,0.558452,49.6941,0.0122,51.3592,1.34
4500,0.558347,53.1681,0.0122,54.1088,1.32
5000,0.544260,43.2893,0.0122,47.4985,1.37
5500,0.547098,53.0259,0.0122,51.4080,1.29
6000,0.537321,58.6906,0.0122,53.4558,1.30
6500,0.533484,108.4100,0.0122,69.9960,1.31
7000,0.529962,56.7441,0.0122,50.2361,1.32
7500,0.529174,43.4930,0.0122,45.5156,1.29
8000,0.520606,40.6863,0.0122,43.6796,1.35
8500,0.518188,51.9985,0.0122,49.6381,1.44
9000,0.520500,60.4624,0.0122,52.2121,1.34
9500,0.517189,47.4616,0.0122,46.9651,1.42
10000,0.515822,46.7170,0.0122,44.7341,1.36
10500,0.511880,43.0369,0.0122,43.5570,1.37
11000,0.513930,51.6408,0.0122,47.5640,1.35
11500,0.510513,56.3271,0.0122,49.2160,1.36
12000,0.508621,66.9001,0.0122,52.7080,1.39
12500,0.508305,51.2229,0.0122,49.6393,1.37
13000,0.506886,57.6586,0.0122,49.8517,1.42
13500,0.503364,50.5852,0.0122,44.5151,1.44
14000,0.503942,63.2880,0.0122,51.2860,1.40
14500,0.504678,93.9787,0.0122,59.6291,1.37
15000,0.503049,50.8545,0.0122,44.1796,1.37
15500,0.504363,38.8088,0.0122,39.6111,1.38
16000,0.502103,49.3071,0.0122,45.6100,1.37
16500,0.501577,35.9112,0.0122,36.9071,2.44
17000,0.501735,50.3256,0.0122,45.3895,1.35
17500,0.502891,45.3141,0.0122,42.2514,1.35
18000,0.501682,48.5232,0.0122,46.1013,1.36
18500,0.501630,48.1696,0.0122,44.7416,1.37
19000,0.502155,54.4025,0.0122,47.2170,1.40
19500,0.501156,45.6345,0.0122,44.4884,1.48
20000,0.501209,51.4807,0.0122,45.3004,1.35
