batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
0,1.688183,251.1594,0.0075,226.4868,2.12
0,1.667946,198.1862,0.0075,185.1900,2.00
500,0.612122,57.3441,0.0076,53.4887,1.28
1000,0.554825,62.8759,0.0083,39.1070,1.49
1500,0.501051,45.5059,0.0094,24.9786,1.31
2000,0.474033,47.7358,0.0103,24.6694,1.26
2500,0.460576,54.3077,0.0110,29.2074,1.31
3000,0.432769,35.8137,0.0117,24.1876,1.35
3500,0.421310,37.4768,0.0125,23.9925,1.33
4000,0.414476,34.5803,0.0132,24.7407,1.33
4500,0.404752,34.0709,0.0140,23.9367,1.38
5000,0.398076,24.6269,0.0147,21.8400,1.29
5500,0.396026,27.8854,0.0155,23.2270,1.31
6000,0.396709,28.3322,0.0162,23.1095,1.31
6500,0.387931,23.7294,0.0170,21.7286,1.31
7000,0.394765,26.9608,0.0177,24.7810,1.34
7500,0.383253,21.6415,0.0184,22.0086,1.31
8000,0.389561,23.8427,0.0190,21.9730,1.39
8500,0.384725,22.0602,0.0197,22.4624,1.32
9000,0.384041,21.0680,0.0203,20.9422,1.34
9500,0.382780,18.3366,0.0209,18.9000,1.36
10000,0.381991,21.1825,0.0215,21.0527,1.36
10500,0.383358,23.2073,0.0221,22.3901,1.41
11000,0.380624,21.3816,0.0227,21.9997,1.38
11500,0.380992,22.9907,0.0232,22.2474,1.39
12000,0.383568,18.3030,0.0237,20.5019,1.32
12500,0.378049,14.7468,0.0243,18.8755,1.36
13000,0.371320,17.7702,0.0247,20.8275,1.37
13500,0.374632,16.2873,0.0251,19.6132,1.33
14000,0.375210,19.7042,0.0255,22.9536,1.35
14500,0.373108,17.5371,0.0259,21.0947,1.32
15000,0.371373,16.4308,0.0263,21.0885,1.41
15500,0.373633,12.8543,0.0265,19.6351,1.47
16000,0.368850,16.4015,0.0269,21.0421,1.34
16500,0.369743,12.1916,0.0272,17.6279,2.07
17000,0.366432,13.1559,0.0276,18.9563,1.31
17500,0.365696,16.7104,0.0276,20.8599,1.31
18000,0.365906,16.4291,0.0280,21.6169,1.33
18500,0.369270,15.6614,0.0282,20.9007,1.47
19000,0.365643,18.2313,0.0284,22.3879,1.35
19500,0.366274,11.3622,0.0286,17.3842,1.47
20000,0.366064,11.6308,0.0291,20.0228,1.32
20500,0.364434,11.4813,0.0287,19.2594,1.38
21000,0.363331,14.5037,0.0290,20.6349,1.38
21500,0.365591,11.1077,0.0291,18.4930,1.34
22000,0.363331,11.4241,0.0292,18.7724,1.31
22500,0.363015,22.3784,0.0291,24.0317,1.35
23000,0.366379,16.0490,0.0293,21.6982,1.54
23500,0.363120,11.1550,0.0294,19.1815,1.39
24000,0.360282,16.8789,0.0294,23.0458,1.34
24500,0.362489,12.1971,0.0295,19.8095,1.42
25000,0.363383,13.7317,0.0295,21.2973,1.36
25500,0.363646,8.7620,0.0300,18.3481,1.36
26000,0.359704,10.8420,0.0297,19.4607,1.34
26500,0.360755,8.4997,0.0301,17.8148,1.36
27000,0.359756,10.7040,0.0296,18.8950,1.36
27500,0.359336,11.4374,0.0296,19.6514,1.38
28000,0.357233,8.9329,0.0297,18.0619,1.40
28500,0.355656,10.4631,0.0297,17.4517,1.40
29000,0.358757,13.4374,0.0298,19.9118,1.43
29500,0.356918,9.4181,0.0298,18.7178,1.35
30000,0.356550,11.1491,0.0299,20.6757,1.40
