batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
48000,0.319859,10.3069,0.2672,9.7647,1.36
48500,0.319333,10.7966,0.2697,10.7059,1.37
49000,0.318808,44.6288,0.2711,19.6388,1.38
49500,0.323013,9.8067,0.2756,9.9804,1.34
50000,0.323591,10.9455,0.2811,11.2469,1.48
50500,0.322277,13.5159,0.2826,10.7055,1.42
51000,0.320332,20.0558,0.2834,11.6775,1.40
51500,0.318703,10.5145,0.2879,10.0996,1.38
52000,0.320227,11.9402,0.2901,10.1521,1.35
52500,0.321541,10.5496,0.2933,10.0246,1.55
53000,0.324169,11.2262,0.2956,10.0211,1.58
53500,0.318650,11.6165,0.2999,11.0348,1.37
54000,0.324222,13.8067,0.3000,11.2028,1.38
54500,0.322750,14.7030,0.3023,10.6834,1.39
55000,0.326114,11.5012,0.3051,9.7142,1.50
55500,0.325378,12.6921,0.3069,9.2685,1.47
46000,0.318755,21.6686,0.2530,13.6274,2.24
46500,0.315654,12.1335,0.2582,11.7097,1.42
47000,0.320227,11.0803,0.2628,11.4555,1.36
47500,0.316758,41.5107,0.2623,17.4840,1.35
48000,0.321121,15.2395,0.2671,11.8126,1.42
48500,0.319964,37.0320,0.2692,16.2515,1.43
49000,0.319123,11.0825,0.2728,10.6040,1.40
49500,0.319386,10.1932,0.2768,11.0398,1.42
50000,0.320963,14.8467,0.2791,11.2566,1.47
50500,0.319439,14.1426,0.2828,10.8568,1.47
51000,0.319807,11.3860,0.2856,10.5192,1.45
51500,0.321909,11.9780,0.2876,10.2835,1.53
52000,0.320069,45.0332,0.2893,17.2471,1.47
52500,0.320910,14.1268,0.2935,11.1258,1.40
53000,0.322330,14.6091,0.2962,11.4263,1.43
53500,0.319018,13.0276,0.2981,10.7390,1.44
54000,0.325063,14.3517,0.3009,11.1682,1.43
54500,0.322908,10.3780,0.3028,9.8696,1.41
55000,0.324012,48.7661,0.3025,17.7468,1.46
55500,0.323486,12.1233,0.3072,10.3032,1.44
56000,0.326903,15.2406,0.3089,10.5594,1.61
56500,0.325431,26.6886,0.3090,13.3325,1.49
57000,0.329689,12.3788,0.3129,9.4461,1.60
57500,0.331529,12.6912,0.3145,9.6472,1.54
58000,0.328638,15.8984,0.3156,10.5543,1.42
58500,0.329952,nan,0.3152,nan,1.42
59000,0.326430,nan,0.3159,nan,1.45
59500,0.328953,nan,0.3176,nan,1.52
60000,0.330635,nan,0.3179,nan,1.45
60500,0.333789,nan,0.3161,nan,1.42
61000,0.328585,nan,0.3152,nan,1.61
61500,0.329321,nan,0.3182,nan,1.45
