batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
0,1.661323,230.7330,0.0122,197.8225,1.95
100,0.859756,126.5580,0.0122,94.0792,2.06
200,0.782222,86.5545,0.0122,56.2800,2.40
300,0.721510,83.6729,0.0122,59.1871,2.17
400,0.667893,92.5854,0.0122,61.6347,2.05
500,0.636669,62.5065,0.0122,46.3922,2.30
600,0.623318,89.8176,0.0122,59.4626,2.28
700,0.614540,67.2019,0.0122,48.3438,2.40
800,0.611701,66.9541,0.0122,49.5122,1.74
900,0.608810,69.4334,0.0122,48.1298,1.93
1000,0.610387,64.8168,0.0122,48.1391,1.27
