batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
0,1.704321,198.0371,0.0075,142.5259,1.95
100,0.795679,206.7724,0.0075,260.9980,1.52
200,0.771815,86.9178,0.0075,54.2525,1.67
300,0.709998,81.5134,0.0075,51.7212,1.67
400,0.654226,88.0814,0.0075,54.6547,1.26
500,0.626840,72.0019,0.0075,46.7487,1.71
600,0.621163,70.9603,0.0075,46.8761,1.83
700,0.615486,61.9913,0.0075,40.5558,1.77
800,0.612595,62.2306,0.0075,44.2865,1.08
900,0.610387,57.2317,0.0075,39.4792,1.27
1000,0.610282,62.0886,0.0075,41.3294,1.51
