batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
0,1.696962,180.5257,0.0075,135.2774,1.92
100,0.840780,104.0041,0.0075,83.3431,1.90
200,0.779699,77.9227,0.0075,52.1713,1.95
300,0.714624,74.8730,0.0075,49.2031,1.89
400,0.697330,69.0116,0.0075,47.6491,1.37
500,0.687027,68.7331,0.0075,43.9423,1.82
600,0.677250,61.7293,0.0075,41.9807,2.10
700,0.669996,58.2438,0.0075,40.3235,2.18
800,0.671993,73.1169,0.0075,45.1885,2.10
900,0.662794,69.5360,0.0075,44.5952,1.76
1000,0.662794,59.3849,0.0075,40.8892,1.67
