batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
0,1.701745,186.7072,0.0166,inf,1.29
500,0.571016,73.0921,0.0168,63.7865,1.22
1000,0.528228,53.0131,0.0181,42.6523,1.20
1500,0.498423,54.4290,0.0200,33.0077,1.18
2000,0.493955,42.4288,0.0220,25.2945,1.23
2500,0.474138,42.7470,0.0240,22.1034,1.20
3000,0.465097,35.5340,0.0259,20.5047,1.20
3500,0.457422,36.1207,0.0277,20.9057,1.22
4000,0.430719,32.7247,0.0295,19.6602,1.21
4500,0.431823,35.6919,0.0311,20.6765,1.24
5000,0.417210,32.0253,0.0330,19.2973,1.23
5500,0.418787,25.0915,0.0348,18.3375,1.20
6000,0.412847,64.5302,0.0360,26.1601,1.24
6500,0.407590,23.5457,0.0377,17.8868,1.24
7000,0.403701,19.9135,0.0397,16.2944,1.22
7500,0.399863,25.7472,0.0413,19.2772,1.23
8000,0.401125,58.1835,0.0425,27.5689,1.23
8500,0.399811,33.9240,0.0443,19.7940,1.22
9000,0.397550,21.6686,0.0459,17.7629,1.24
9500,0.394029,34.3464,0.0476,21.9959,1.21
10000,0.389718,17.2781,0.0491,15.4349,1.23
10500,0.385460,57.0570,0.0504,29.1247,1.24
11000,0.390454,22.1138,0.0528,17.9861,1.23
11500,0.386144,16.3529,0.0541,16.6118,1.22
12000,0.385566,15.9118,0.0560,15.7819,1.22
12500,0.384094,16.2943,0.0576,15.7240,1.26
13000,0.386617,12.5137,0.0594,14.0215,1.23
13500,0.390139,15.2063,0.0607,16.2444,1.25
14000,0.377155,48.7595,0.0614,24.4687,1.22
14500,0.374264,21.9023,0.0635,18.3248,1.25
15000,0.381939,13.5760,0.0657,14.3581,1.25
15500,0.379994,15.7604,0.0671,16.2365,1.23
16000,0.371794,14.6928,0.0690,17.2165,1.24
16500,0.374106,14.7375,0.0707,15.5399,1.25
17000,0.372792,15.4114,0.0717,16.5081,1.24
17500,0.378417,14.9549,0.0734,16.8880,1.21
18000,0.368692,14.7440,0.0746,17.0986,1.22
18500,0.364434,13.3190,0.0767,16.2232,1.24
19000,0.364382,12.4784,0.0783,15.7043,1.23
19500,0.363488,13.9125,0.0799,15.3411,1.23
20000,0.360702,9.8236,0.0819,14.3553,1.24
20500,0.363068,12.7263,0.0833,15.6254,1.22
21000,0.359809,14.0186,0.0851,16.3406,1.25
21500,0.364119,43.3724,0.0848,25.3749,1.24
22000,0.360229,12.5539,0.0880,16.0847,1.24
22500,0.357969,10.8512,0.0899,14.6295,1.22
23000,0.353238,41.0508,0.0902,27.7729,1.22
23500,0.360807,38.8663,0.0913,28.3926,1.23
24000,0.350084,11.5042,0.0945,15.2101,1.25
24500,0.345669,12.2545,0.0962,15.6344,1.25
25000,0.347140,9.1915,0.0978,14.3630,1.23
25500,0.347140,42.7384,0.0977,26.0180,1.20
26000,0.352239,8.4499,0.1011,13.4844,1.24
26500,0.346247,9.4764,0.1026,14.1863,1.24
27000,0.342042,10.2053,0.1043,14.6113,1.24
27500,0.349453,10.4525,0.1061,15.2113,1.23
28000,0.348770,11.0906,0.1081,15.6150,1.22
28500,0.343881,9.3335,0.1095,13.6185,1.23
29000,0.348507,7.9032,0.1112,13.2727,1.21
29500,0.341937,11.0552,0.1129,15.9338,1.25
30000,0.347981,9.2158,0.1143,13.6497,1.22
30500,0.341674,10.0981,0.1162,15.1385,1.23
31000,0.337679,8.3757,0.1180,12.1962,1.22
31500,0.338730,6.2795,0.1190,11.6048,1.24
32000,0.342304,8.9005,0.1210,14.4229,1.23
32500,0.335261,30.5181,0.1216,23.6148,1.23
33000,0.331108,6.6988,0.1249,12.1192,1.23
33500,0.339886,6.1208,0.1266,11.8915,1.25
34000,0.336995,8.2458,0.1282,13.6034,1.24
34500,0.332370,9.1185,0.1295,14.8311,1.23
35000,0.335524,5.7311,0.1315,11.1359,1.23
35500,0.337679,33.3475,0.1319,25.3565,1.25
36000,0.331897,6.3647,0.1349,11.8918,1.24
36500,0.333316,8.3676,0.1365,13.9763,1.22
37000,0.323381,7.9163,0.1383,12.5602,1.23
37500,0.327481,9.5864,0.1402,15.6205,1.23
38000,0.328217,8.2630,0.1418,13.6906,1.23
38500,0.325536,6.3468,0.1437,12.5423,1.23
39000,0.330793,7.7967,0.1456,13.5428,1.24
39500,0.325116,7.6578,0.1471,13.3135,1.22
40000,0.322225,8.1312,0.1490,13.6579,1.21
40500,0.326325,8.6404,0.1504,14.0819,1.24
41000,0.326167,7.6803,0.1522,12.9357,1.25
41500,0.322645,8.4890,0.1543,13.9094,1.24
42000,0.325694,27.2634,0.1544,23.9735,1.24
42500,0.322855,6.6754,0.1576,12.7207,1.24
43000,0.322803,7.7823,0.1597,13.0305,1.22
43500,0.325589,7.0188,0.1619,13.5757,1.23
44000,0.319544,25.9539,0.1615,23.0438,1.24
44500,0.320542,5.8884,0.1652,12.7473,1.23
45000,0.317809,7.3055,0.1665,14.1429,1.24
45500,0.319176,4.5295,0.1680,10.3084,1.25
46000,0.320542,31.7790,0.1674,23.3028,1.24
46500,0.320490,6.0340,0.1720,13.0280,1.24
