batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
0,1.689603,248.1901,0.0122,189.1410,2.41
100,0.849296,105.0335,0.0122,82.3196,1.82
200,0.779962,113.5653,0.0122,69.8547,2.19
300,0.710208,77.3140,0.0122,54.6654,1.96
400,0.694228,68.0233,0.0122,51.5094,2.07
500,0.675778,139.7174,0.0122,80.5852,1.87
600,0.675095,78.3464,0.0122,53.0246,1.76
700,0.662321,64.0116,0.0122,46.4724,1.27
800,0.655856,83.1565,0.0122,57.2861,1.91
900,0.655435,82.6551,0.0122,54.5805,1.89
1000,0.653963,82.3191,0.0122,56.1627,2.16
