batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
0,1.697645,207.9603,0.0075,141.4104,2.37
100,0.811606,118.5250,0.0075,132.9112,1.58
200,0.801304,94.9220,0.0075,54.8584,1.60
300,0.770816,83.2682,0.0075,50.9352,1.68
400,0.751682,76.3120,0.0075,45.7780,1.72
500,0.720406,74.8959,0.0075,47.5093,1.51
600,0.694281,152.0601,0.0075,68.6256,1.70
700,0.675778,94.5811,0.0075,49.7301,1.48
800,0.661428,77.0346,0.0075,45.1814,2.01
900,0.655646,89.3575,0.0075,48.4279,1.85
1000,0.653701,69.8674,0.0075,41.6310,1.15
