batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
0,1.658799,189.6027,0.0122,214.2201,1.47
200,0.875946,106.1394,0.0122,118.0411,1.35
400,0.719617,82.4618,0.0122,77.0373,1.36
600,0.663530,80.3274,0.0122,76.2393,1.35
800,0.638825,67.8538,0.0122,71.6053,1.36
1000,0.633305,65.5459,0.0122,68.5638,1.35
1200,0.631991,76.1263,0.0122,71.8958,1.37
1400,0.622687,53.1586,0.0122,60.9097,1.34
1600,0.627891,62.9646,0.0122,63.0691,1.35
1800,0.615065,62.0677,0.0122,65.0986,1.36
2000,0.611701,137.5875,0.0122,96.2486,1.35
2200,0.603291,70.7811,0.0122,66.5583,1.36
2400,0.601871,53.9489,0.0122,59.0430,1.38
2600,0.594407,51.7074,0.0122,56.1590,1.36
2800,0.593303,53.3818,0.0122,56.6898,1.36
3000,0.597403,72.1181,0.0122,68.5946,1.35
3200,0.587416,65.4805,0.0122,63.2275,1.39
3400,0.583158,51.4476,0.0122,54.7678,1.37
3600,0.584788,54.8031,0.0122,58.4283,1.34
3800,0.589466,56.2016,0.0122,56.6795,1.48
4000,0.585892,50.7325,0.0122,56.4243,1.45
4200,0.583736,49.0992,0.0122,52.1822,1.54
3600,0.587048,58.7243,0.0122,58.8214,2.16
3800,0.583736,62.6264,0.0122,60.6711,1.37
4000,0.579163,59.5658,0.0122,60.7432,1.39
4200,0.582948,66.2987,0.0122,63.3462,1.43
4400,0.581056,58.9601,0.0122,59.2026,1.37
4600,0.579373,67.9933,0.0122,61.4691,1.37
4800,0.579531,45.3220,0.0122,50.5300,1.35
5000,0.580582,67.3668,0.0122,65.6898,1.40
