batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
0,1.653048,201.8872,0.0122,nan,2.75
500,0.538195,73.7157,0.0124,87.1349,2.68
1000,0.412241,36.4814,0.0159,28.1643,2.50
1500,0.368412,28.8144,0.0219,22.9892,2.56
2000,0.314391,24.7073,0.0285,21.9598,2.52
2500,0.302175,17.0927,0.0357,18.0002,2.52
3000,0.285296,30.3314,0.0419,22.8801,2.67
3500,0.276712,16.0666,0.0494,16.6121,2.69
4000,0.267385,18.5073,0.0555,17.8638,2.67
4500,0.258264,12.4601,0.0621,18.2409,2.54
5000,0.247988,14.4422,0.0688,16.5173,2.68
5500,0.247617,17.4037,0.0753,21.0968,2.65
6000,0.238620,18.4669,0.0812,15.0281,2.69
6500,0.242995,36.0357,0.0865,24.3138,2.51
7000,0.232264,9.8326,0.0934,15.4728,2.60
7500,0.233874,10.5735,0.0992,14.3084,2.70
8000,0.233049,5.2407,0.1051,11.0873,2.70
8500,0.222690,9.5942,0.1104,16.9810,2.68
9000,0.223722,5.5750,0.1149,11.1308,2.69
9500,0.218976,9.1452,0.1202,16.9734,2.55
10000,0.221823,4.0796,0.1259,10.1696,2.57
10500,0.214271,8.1347,0.1303,13.5435,2.71
11000,0.219595,2.5581,0.1333,14.8341,2.53
11500,0.217696,7.1205,0.1394,14.3417,2.54
12000,0.217407,11.5437,0.1445,16.5268,2.52
12500,0.214065,5.7446,0.1493,16.2902,2.68
13000,0.216252,5.5517,0.1533,13.3239,2.55
13500,0.206141,2.9054,0.1566,8.5743,2.70
14000,0.208287,6.6965,0.1614,20.2323,2.69
14500,0.212249,3.8620,0.1648,11.0652,2.72
15000,0.209030,8.5409,0.1686,14.3977,2.54
15500,0.201973,5.6216,0.1719,12.6900,2.53
16000,0.208122,1.5477,0.1740,7.6239,2.53
16500,0.206430,6.8250,0.1782,15.0325,2.69
17000,0.203954,2.4418,0.1805,8.4280,2.69
17500,0.202179,4.0588,0.1845,10.6079,2.72
18000,0.204160,8.7584,0.1876,19.0668,2.57
18500,0.197763,1.3440,0.1905,7.5813,2.70
19000,0.201065,3.5655,0.1929,11.8441,2.55
19500,0.196731,2.1785,0.1955,8.4013,2.68
20000,0.194916,1.4506,0.1967,6.4114,2.71
20500,0.196731,11.0664,0.2005,22.6612,2.69
21000,0.203789,1.4341,0.2011,8.0467,2.55
21500,0.197144,4.3331,0.2052,10.5061,2.62
22000,0.197351,2.1439,0.2054,7.7875,2.58
22500,0.202138,1.2700,0.2062,50.2024,2.55
23000,0.192068,1.2804,0.2087,7.0541,2.69
23500,0.196277,2.6570,0.2131,8.3546,2.70
24000,0.194998,2.7455,0.2147,9.7187,2.71
24500,0.196690,1.5160,0.2154,6.7708,2.70
25000,0.198754,1.0293,0.2166,6.6565,2.55
25500,0.193884,0.3830,0.2182,3.0275,2.71
26000,0.190624,0.4825,0.2127,5.5973,2.58
26500,0.199001,5.8762,0.2228,16.2143,2.54
27000,0.193966,1.1450,0.2203,6.3561,2.66
27500,0.195204,1.1956,0.2224,7.8412,2.68
28000,0.194420,2.0876,0.2242,8.7980,2.68
28500,0.193265,2.2674,0.2274,9.5017,2.57
29000,0.189881,0.9788,0.2263,6.1257,2.70
29500,0.189509,0.6321,0.2251,4.8247,2.56
30000,0.191490,1.0142,0.2253,6.0451,2.54
30500,0.192811,1.2498,0.2287,6.4935,2.66
31000,0.191944,2.3876,0.2295,11.2163,2.69
31500,0.195163,0.5852,0.2277,6.0195,2.65
32000,0.188271,2.4605,0.2332,29.0589,2.54
32500,0.192316,0.9709,0.2294,6.0486,2.60
33000,0.190293,2.6794,0.2317,7.3363,2.57
33500,0.194627,0.5516,0.2321,4.8078,2.54
34000,0.190500,1.0835,0.2323,6.5989,2.57
34500,0.185093,0.4612,0.2309,4.5166,2.56
35000,0.187363,0.8540,0.2332,5.7563,2.55
35500,0.186992,0.4544,0.2310,3.7444,2.55
36000,0.186662,0.6258,0.2308,6.0372,2.54
36500,0.186951,0.4389,0.2318,4.0672,2.70
37000,0.189097,0.4093,0.2327,4.5877,2.69
37500,0.188395,0.4259,0.2339,3.7361,2.68
38000,0.192935,0.5738,0.2318,4.7182,2.54
38500,0.188106,1.1977,0.2373,9.6587,2.60
39000,0.186620,2.7133,0.2385,10.9260,2.71
39500,0.185424,0.1331,0.2321,1.6414,2.55
40000,0.188973,0.3363,0.2352,3.9733,2.55
40500,0.186662,2.3129,0.2386,9.8347,2.68
41000,0.184928,0.1286,0.2307,2.3015,2.57
41500,0.183649,0.9598,0.2369,6.2268,2.53
42000,0.185547,0.6079,0.2314,5.4974,2.55
42500,0.184640,0.5673,0.2308,5.0117,2.56
43000,0.183897,1.1712,0.2375,6.8607,2.55
43500,0.184392,0.9022,0.2365,6.5493,2.56
44000,0.184268,0.4380,0.2328,4.5229,2.65
44500,0.182370,0.1470,0.2299,2.2128,2.56
45000,0.184640,0.0846,0.2322,1.3980,2.55
45500,0.184887,0.1608,0.2280,2.7801,2.55
46000,0.182947,0.0921,0.2277,1.3097,2.55
46500,0.182865,0.8769,0.2337,5.8901,2.55
47000,0.180265,1.7475,0.2361,9.3678,2.57
47500,0.184227,0.3290,0.2211,5.4233,2.57
48000,0.185713,1.2207,0.2353,8.7533,2.71
48500,0.184351,0.4582,0.2333,5.4788,2.54
49000,0.184103,0.1802,0.2266,4.2169,2.54
