batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
0,1.668689,191.3752,0.0122,nan,2.56
500,0.473402,46.4828,0.0127,52.1806,2.56
1000,0.400974,32.0168,0.0160,30.7752,2.58
1500,0.347530,26.4543,0.0220,27.5967,2.44
2000,0.321159,28.1757,0.0290,24.3048,2.44
2500,0.305188,22.9024,0.0352,21.5183,2.46
3000,0.290000,24.2540,0.0419,23.3955,2.53
3500,0.277207,19.9490,0.0494,26.3319,2.43
4000,0.262226,16.4387,0.0554,17.7129,2.57
4500,0.250753,11.4548,0.0628,17.0918,2.53
5000,0.247617,22.5547,0.0692,24.1451,2.53
5500,0.246255,16.8449,0.0752,22.3562,2.53
6000,0.236887,11.1884,0.0816,17.0477,2.58
6500,0.238414,25.0745,0.0872,26.5277,2.44
7000,0.233957,7.7366,0.0938,11.7252,2.44
7500,0.221452,6.1010,0.0995,36.8225,2.58
8000,0.223020,13.3128,0.1042,20.0843,2.49
8500,0.230861,5.3192,0.1102,11.5645,2.48
9000,0.219017,4.8697,0.1146,12.0414,2.47
9500,0.223144,7.4471,0.1212,13.9733,2.46
10000,0.224093,4.4284,0.1253,21.0773,2.46
10500,0.217655,7.3730,0.1298,14.0113,2.58
11000,0.215715,3.7313,0.1352,9.9676,2.58
11500,0.215261,5.5569,0.1392,14.4843,2.62
12000,0.212001,3.6243,0.1433,12.9857,2.47
12500,0.205976,6.3238,0.1474,13.1167,2.61
13000,0.208081,2.2622,0.1524,7.7909,2.58
13500,0.209979,2.3822,0.1556,8.3668,2.59
14000,0.207792,6.7491,0.1593,12.6503,2.46
14500,0.211011,1.5360,0.1635,6.0547,2.48
15000,0.207957,3.1446,0.1676,10.9328,2.55
15500,0.215757,3.2721,0.1716,10.1572,2.45
16000,0.202550,2.1947,0.1741,8.8827,2.58
16500,0.210433,3.3396,0.1772,10.2078,2.58
17000,0.207379,5.9323,0.1812,12.4956,2.44
17500,0.205728,2.2893,0.1842,9.1146,2.45
18000,0.204820,2.2149,0.1868,8.9303,2.46
18500,0.202881,5.6195,0.1904,22.1503,2.46
19000,0.203706,2.0733,0.1918,8.0105,2.64
19500,0.201436,1.8985,0.1938,7.9414,2.59
20000,0.199620,1.0808,0.1973,6.8493,2.52
20500,0.201065,13.5966,0.2009,28.3209,2.45
21000,0.201725,2.6316,0.2008,9.4711,2.59
21500,0.201766,1.0289,0.2042,6.0318,2.60
22000,0.201890,7.9200,0.2065,14.4276,2.49
22500,0.203417,2.2150,0.2081,31.5629,2.57
23000,0.201230,2.5486,0.2105,16.9758,2.50
23500,0.200900,3.6026,0.2117,10.2366,2.46
24000,0.194668,3.7601,0.2130,13.2243,2.59
24500,0.197268,1.9619,0.2153,8.7126,2.50
25000,0.198919,0.9802,0.2138,7.4251,2.48
25500,0.197970,1.4309,0.2175,7.2102,2.50
26000,0.198341,1.9335,0.2176,8.0431,2.60
26500,0.199125,2.5840,0.2190,9.7034,2.60
27000,0.198093,4.6281,0.2223,11.2149,2.47
27500,0.196690,1.7388,0.2234,8.4544,2.60
28000,0.199084,0.9125,0.2220,5.7507,2.54
28500,0.193100,1.0720,0.2248,5.7423,2.56
29000,0.194544,0.9353,0.2271,5.3451,2.47
29500,0.196566,1.2813,0.2266,7.2761,2.60
30000,0.191738,1.3483,0.2256,7.1358,2.62
30500,0.189138,1.0518,0.2252,5.5779,2.61
31000,0.192935,0.2281,0.2212,2.6997,2.60
31500,0.193843,1.6529,0.2289,7.7475,2.61
32000,0.192439,0.8404,0.2281,15.7728,2.60
32500,0.192398,1.0831,0.2302,5.9863,2.46
33000,0.195204,0.3478,0.2276,3.1492,2.60
33500,0.194297,2.5501,0.2322,10.1747,2.60
34000,0.193678,0.6992,0.2309,5.8257,2.60
34500,0.191532,0.2352,0.2237,2.4324,2.45
35000,0.194090,0.2708,0.2296,2.8226,2.47
35500,0.191449,0.2580,0.2242,2.5278,2.62
36000,0.191738,0.2912,0.2292,2.5536,2.61
36500,0.189097,0.3009,0.2310,4.4651,2.45
37000,0.189138,2.2690,0.2343,10.3532,2.60
37500,0.195493,0.2766,0.2295,3.7605,2.60
38000,0.191655,0.9658,0.2363,6.7030,2.56
38500,0.190789,1.2287,0.2297,6.9922,2.48
39000,0.188354,3.8053,0.2330,7.3409,2.48
39500,0.192605,1.2272,0.2365,7.3648,2.53
40000,0.186579,0.9679,0.2365,7.2662,2.46
40500,0.191284,0.1896,0.2299,2.5053,2.48
41000,0.190665,0.3311,0.2294,4.4268,2.47
41500,0.188024,0.9536,0.2384,7.0166,2.49
42000,0.186538,0.8777,0.2361,6.2781,2.47
42500,0.190789,0.1456,0.2293,1.9281,2.62
43000,0.186951,0.6384,0.2323,4.8333,2.49
43500,0.186249,0.8303,0.2378,5.7609,2.59
44000,0.187776,0.3727,0.2295,4.2185,2.54
44500,0.185093,0.4878,0.2311,4.8077,2.60
45000,0.187900,0.3127,0.2314,3.5532,2.61
45500,0.184763,0.9870,0.2330,6.8679,2.59
46000,0.184970,0.0797,0.2282,1.0773,2.49
46500,0.185259,0.2113,0.2299,4.5889,2.48
47000,0.186620,0.2207,0.2281,3.3614,2.46
47500,0.181214,0.2331,0.2298,3.5708,2.47
48000,0.183401,0.3886,0.2331,5.1244,2.60
48500,0.185052,0.7765,0.2307,7.4344,2.49
49000,0.187116,0.3877,0.2265,3.9035,2.62
49500,0.188478,0.2028,0.2278,3.3052,2.65
50000,0.183443,0.2091,0.2273,3.2663,2.49
50500,0.183484,0.4370,0.2295,4.6204,2.48
51000,0.185135,0.0739,0.2240,2.0375,2.61
51500,0.187281,0.1002,0.2288,2.3305,2.62
52000,0.186208,0.1464,0.2227,3.1767,2.60
52500,0.182700,0.4770,0.2292,4.8501,2.47
53000,0.184928,0.1733,0.2237,11.8428,2.46
53500,0.182659,0.1073,0.2266,2.1883,2.63
54000,0.183236,0.1298,0.2240,3.2656,2.47
54500,0.182989,0.2679,0.2257,3.5405,2.57
55000,0.181792,0.0321,0.2216,0.8484,2.48
55500,0.183525,0.0368,0.2212,1.0602,2.48
56000,0.183938,0.0952,0.2208,1.9832,2.61
56500,0.178367,0.0894,0.2216,1.7135,2.62
57000,0.181008,0.6013,0.2271,5.3381,2.48
57500,0.180306,0.1992,0.2185,3.4386,2.48
58000,0.180182,0.4082,0.2226,4.1834,2.45
58500,0.181792,0.0421,0.2177,1.4996,2.61
59000,0.178944,0.2020,0.2197,3.8067,2.61
59500,0.178697,0.2572,0.2234,3.9489,2.49
60000,0.178408,0.5969,0.2191,6.5540,2.47
60500,0.176963,0.1655,0.2230,3.8620,2.63
61000,0.176675,0.2124,0.2154,3.0513,2.49
61500,0.177417,0.1802,0.2174,2.7003,2.48
62000,0.175684,0.5066,0.2168,5.3179,2.57
62500,0.175767,0.0284,0.2150,0.8093,2.46
63000,0.175890,0.0370,0.2163,0.9540,2.49
63500,0.174405,0.1648,0.2145,3.0336,2.54
64000,0.175932,0.0122,0.2118,0.4837,2.47
64500,0.177954,0.0929,0.2114,2.9262,2.62
65000,0.175230,0.0350,0.2145,1.1489,2.55
65500,0.175725,0.0018,0.2106,0.0457,2.48
66000,0.175271,0.4590,0.2185,14.1347,2.62
66500,0.174033,0.2716,0.2201,4.3682,2.48
67000,0.177624,0.1739,0.2111,3.9908,2.47
67500,0.175890,0.0030,0.2038,0.1021,2.62
68000,0.173579,0.3891,0.2181,6.7893,2.47
68500,0.176262,0.0182,0.2119,0.8922,2.61
69000,0.175643,0.0297,0.2102,0.9136,2.49
69500,0.175230,0.0458,0.2083,2.0384,2.49
70000,0.174900,0.2742,0.2134,4.4405,2.50
70500,0.175602,0.0898,0.2171,2.6015,2.51
71000,0.177087,0.1073,0.2076,3.9089,2.61
71500,0.176551,0.0449,0.2009,1.0521,2.63
72000,0.176303,0.3449,0.2095,5.1611,2.47
72500,0.176881,0.1720,0.2149,3.2805,2.47
73000,0.175065,0.0074,0.2087,0.1954,2.47
73500,0.176509,0.0070,0.2083,0.3329,2.48
74000,0.174198,0.0746,0.2085,2.6342,2.47
74500,0.174157,0.1771,0.2076,3.0011,2.62
75000,0.174487,0.0374,0.2079,1.5539,2.48
75500,0.175148,0.0490,0.2093,1.7190,2.47
76000,0.174941,0.0020,0.2049,0.0504,2.60
76500,0.173786,0.0498,0.2046,1.5496,2.61
77000,0.173167,0.0802,0.2068,3.2470,2.52
77500,0.174281,0.0339,0.2037,1.1069,2.55
78000,0.174900,0.0412,0.2038,1.2612,2.50
78500,0.172630,0.0077,0.1969,0.4589,2.48
79000,0.173167,0.0244,0.2080,1.0204,2.55
79500,0.173002,0.0098,0.2030,0.4239,2.61
80000,0.172754,0.0339,0.2047,0.6877,2.47
80500,0.172011,0.0035,0.2022,0.1766,2.48
81000,0.174322,0.0012,0.1957,0.0537,2.47
81500,0.171516,0.0011,0.2010,0.0374,2.60
82000,0.172011,0.0372,0.2107,0.8629,2.47
82500,0.172465,0.0131,0.2041,0.2361,2.54
83000,0.171887,0.1479,0.2078,4.3745,2.54
83500,0.171846,0.0071,0.2037,0.6987,2.48
84000,0.171929,0.0687,0.2052,2.0589,2.49
84500,0.172878,0.0333,0.2050,0.7453,2.47
85000,0.172382,0.0047,0.2049,0.1464,2.60
85500,0.172630,0.1643,0.2068,3.3856,2.49
86000,0.169948,0.0075,0.1936,0.4393,2.56
86500,0.171021,0.0130,0.1934,0.8158,2.81
87000,0.171021,0.0049,0.2002,0.1173,2.43
87500,0.172919,0.0470,0.1990,2.3364,2.57
88000,0.172176,0.1437,0.2065,3.3746,2.64
88500,0.171516,0.0414,0.2013,1.3214,2.46
89000,0.172217,0.1306,0.1998,2.3830,2.43
89500,0.171846,0.4189,0.2000,6.0553,2.44
90000,0.171433,0.0060,0.2053,0.1217,2.58
90500,0.169741,0.0003,0.1921,0.0074,2.58
91000,0.171681,0.0022,0.1983,0.0485,2.43
91500,0.171805,0.0076,0.2073,0.4276,2.45
92000,0.172300,0.0105,0.1969,0.4758,2.57
92500,0.171062,0.0074,0.1985,0.3859,2.48
93000,0.170732,0.1094,0.1977,5.5817,2.42
93500,0.170773,0.0108,0.2068,0.3725,2.57
94000,0.169081,0.0869,0.1911,2.8240,2.57
94500,0.168751,0.1060,0.1982,2.2077,2.44
95000,0.169494,0.0560,0.2055,1.4928,2.42
95500,0.171516,0.1296,0.2037,3.8973,2.45
96000,0.170195,0.0108,0.1997,0.5574,2.43
96500,0.170113,0.1902,0.2033,4.7401,2.52
97000,0.170443,0.0242,0.1992,0.8808,2.44
97500,0.169989,0.0286,0.1965,1.3604,2.46
98000,0.170938,0.0157,0.1960,0.7638,2.58
98500,0.170608,0.0070,0.1987,0.2120,2.44
99000,0.170567,0.0013,0.1955,0.0702,2.47
99500,0.170071,0.0037,0.1985,0.1112,2.58
100000,0.170113,0.0251,0.2004,1.7144,2.45
100500,0.170195,0.0662,0.2025,1.7745,2.55
101000,0.169783,0.0221,0.1948,0.3921,2.57
101500,0.169329,0.0129,0.1980,0.3473,2.44
102000,0.170608,0.0032,0.1954,0.0787,2.43
102500,0.170608,0.0108,0.1959,0.7496,2.55
103000,0.171351,0.0513,0.2018,1.3701,2.44
