batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
0,1.682243,247.5680,0.0075,177.4244,1.91
100,0.851083,125.6831,0.0075,90.4684,1.58
200,0.799411,85.0141,0.0075,50.3591,1.95
300,0.744586,75.3839,0.0075,49.6653,1.82
400,0.718513,84.5078,0.0075,51.4688,1.81
500,0.694701,79.4317,0.0075,49.7409,1.75
600,0.684924,141.8405,0.0075,76.3624,1.32
700,0.676461,74.3306,0.0075,46.8452,1.84
800,0.671415,79.1962,0.0075,48.1010,1.85
900,0.667105,59.2811,0.0075,39.2641,1.45
1000,0.666053,64.8377,0.0075,41.7819,1.93
