batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
58500,0.180224,1.3649,0.2480,10.6528,2.57
59000,0.182906,0.1625,0.2411,2.9060,2.73
59500,0.184144,0.1846,0.2389,2.7146,2.61
60000,0.181668,0.3089,0.2422,4.5400,2.75
60500,0.182782,0.0826,0.2397,1.4017,2.61
61000,0.178490,0.6457,0.2475,6.6587,2.60
61500,0.180801,0.1561,0.2412,3.6023,2.61
62000,0.180925,0.4800,0.2366,4.1826,2.63
62500,0.180100,0.7493,0.2396,6.2366,2.63
63000,0.180554,0.6193,0.2478,5.0250,2.61
63500,0.180306,0.1056,0.2432,1.9252,2.66
64000,0.177665,0.4699,0.2445,5.0003,2.73
64500,0.178779,0.0915,0.2337,1.8278,2.76
65000,0.177128,0.9684,0.2344,7.9375,2.74
65500,0.181668,0.3972,0.2425,5.3570,2.75
66000,0.179109,0.7252,0.2344,5.3392,2.74
66500,0.181792,0.3289,0.2427,3.5491,2.75
67000,0.178408,0.0918,0.2334,1.8319,2.73
67500,0.181090,0.0407,0.2311,0.9773,2.64
68000,0.178821,0.1340,0.2411,3.1805,2.62
68500,0.176138,0.2870,0.2406,3.5572,2.74
69000,0.172548,0.4102,0.2312,5.5877,2.61
69500,0.175560,0.1941,0.2322,3.6994,2.59
70000,0.176221,0.3957,0.2416,4.0052,2.62
70500,0.177294,0.0589,0.2285,1.2676,2.75
71000,0.174570,0.0071,0.2288,0.2360,2.63
71500,0.175065,0.0582,0.2197,0.9779,2.59
72000,0.178160,0.0260,0.2309,0.6757,2.74
72500,0.174487,0.4673,0.2350,4.5513,2.61
73000,0.177128,0.0257,0.2297,0.6977,2.62
73500,0.178119,0.0885,0.2175,2.4070,2.65
74000,0.179646,0.3533,0.2252,3.7248,2.62
74500,0.176675,0.0799,0.2342,1.5118,2.74
75000,0.179068,0.1811,0.2337,4.8555,2.61
75500,0.177665,0.0151,0.2242,0.3451,2.61
76000,0.176138,0.0505,0.2252,1.1168,2.75
76500,0.175890,0.2133,0.2348,2.4147,2.63
77000,0.175684,0.1132,0.2226,2.8549,2.75
77500,0.175890,0.1235,0.2299,2.0522,2.61
78000,0.175767,0.6759,0.2210,6.2366,2.74
78500,0.174363,0.0223,0.2233,0.6208,2.68
79000,0.175890,0.3040,0.2287,4.1126,2.63
79500,0.180265,0.7523,0.2290,6.8667,2.61
80000,0.175643,0.0677,0.2185,1.8324,2.64
80500,0.177830,0.1657,0.2191,2.6940,2.61
81000,0.175354,0.1682,0.2179,3.5460,2.63
81500,0.175395,0.1596,0.2270,2.6373,2.61
82000,0.174735,0.0970,0.2197,2.1826,2.76
82500,0.174817,0.1577,0.2186,2.8712,2.69
83000,0.176757,0.2031,0.2283,6.0395,2.59
83500,0.174240,0.2220,0.2140,4.0234,2.68
84000,0.175024,0.1184,0.2262,2.3526,2.75
