batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
0,1.690391,222.7716,0.0122,177.9262,1.35
100,0.848560,109.0535,0.0122,90.1199,1.71
200,0.781644,87.5673,0.0122,61.9290,1.53
300,0.719092,77.9512,0.0122,55.8415,1.73
400,0.695437,79.9068,0.0122,53.6959,1.88
500,0.675620,65.3692,0.0122,47.7523,1.63
600,0.666632,61.7757,0.0122,48.0311,1.58
700,0.651808,81.0441,0.0122,56.8837,1.74
800,0.658589,124.5802,0.0122,75.9074,1.44
900,0.653122,79.0570,0.0122,53.0368,1.47
1000,0.650599,68.2970,0.0122,48.9062,1.49
