batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
0,1.701114,216.9002,0.0122,179.7873,1.31
100,0.854762,130.0494,0.0122,105.1979,1.36
200,0.794312,85.8385,0.0122,57.0953,1.44
300,0.740591,87.3217,0.0122,59.1487,1.67
400,0.700221,67.9490,0.0122,49.1491,1.66
500,0.695858,62.9485,0.0122,48.0229,1.52
600,0.671468,140.7670,0.0122,79.8632,1.74
700,0.661585,61.2733,0.0122,47.0914,1.68
800,0.658905,67.7589,0.0122,47.9742,2.09
900,0.656434,64.4693,0.0122,47.6937,1.69
1000,0.651335,67.1417,0.0122,47.1130,1.50
