batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
0,1.702534,204.9002,0.0075,151.8607,1.90
100,0.854447,109.4785,0.0075,79.3379,1.80
200,0.786480,83.6509,0.0075,51.4167,2.04
300,0.741800,69.8235,0.0075,48.9168,2.51
400,0.717830,69.0958,0.0075,48.2528,1.91
500,0.697277,70.3963,0.0075,45.3926,1.27
600,0.690444,63.1816,0.0075,42.0816,1.85
700,0.676304,64.5144,0.0075,44.8608,1.71
800,0.676041,61.5732,0.0075,42.3614,1.83
900,0.651072,61.3945,0.0075,43.8610,2.32
1000,0.649285,82.5187,0.0075,54.5329,1.77
