batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
0,1.698328,210.1684,0.0122,163.2497,1.78
100,0.845774,117.5114,0.0122,96.7681,1.40
200,0.787111,96.9107,0.0122,63.5303,1.64
300,0.740013,84.8114,0.0122,56.5315,1.21
400,0.685870,70.7140,0.0122,49.3611,1.47
500,0.645080,77.0134,0.0122,56.1440,1.81
600,0.628942,70.6219,0.0122,51.0281,1.91
700,0.621583,65.8685,0.0122,48.0596,1.57
800,0.615959,67.1582,0.0122,49.1912,1.72
900,0.614750,63.2104,0.0122,47.1194,2.03
1000,0.615433,150.0596,0.0122,94.3398,1.86
