batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
0,1.708474,244.0600,0.0122,219.2003,1.41
0,1.676829,198.0701,0.0122,202.1044,1.29
500,0.647183,66.3364,0.0122,67.6702,1.20
1000,0.561712,59.6662,0.0124,50.7682,1.22
1500,0.524495,63.7542,0.0128,42.5447,1.21
2000,0.516085,101.3908,0.0132,88.2004,1.24
2500,0.481287,43.5578,0.0136,29.9568,1.24
3000,0.476976,43.0804,0.0139,29.8398,1.20
3500,0.466989,43.7195,0.0141,29.8530,1.26
4000,0.447908,43.3778,0.0144,33.4735,1.24
4500,0.448013,36.5870,0.0146,28.9580,1.23
5000,0.425357,32.4333,0.0147,27.9175,1.22
5500,0.426409,84.0578,0.0148,47.1107,1.21
6000,0.426619,77.2072,0.0150,41.9343,1.24
6500,0.413110,31.7973,0.0152,29.3999,1.25
7000,0.409903,31.3194,0.0153,29.8949,1.24
7500,0.405488,71.0514,0.0154,42.4961,1.20
8000,0.402912,28.0597,0.0156,26.3917,1.25
8500,0.403228,27.3517,0.0157,27.4546,1.24
9000,0.399285,71.6921,0.0158,42.4743,1.26
9500,0.398024,25.4732,0.0161,29.3758,1.25
10000,0.396762,27.7536,0.0162,30.1469,1.24
10500,0.395185,31.8069,0.0163,34.8335,1.25
11000,0.395027,24.0764,0.0165,28.2565,1.24
11500,0.392189,25.2646,0.0167,32.8054,1.23
12000,0.392977,66.0941,0.0167,45.9419,1.25
12500,0.391348,24.3229,0.0169,29.5859,1.25
13000,0.389929,22.5755,0.0170,29.1104,1.24
13500,0.389193,23.2165,0.0172,29.7268,1.26
14000,0.384567,61.9479,0.0172,44.8787,1.25
14500,0.387563,22.5064,0.0175,29.6689,1.26
15000,0.386932,27.0823,0.0176,33.8562,1.24
15500,0.386669,20.8648,0.0178,28.7457,1.26
16000,0.381991,21.7075,0.0179,31.4046,1.25
16500,0.384199,19.4178,0.0180,28.5029,1.26
17000,0.383936,19.2650,0.0182,28.4565,1.27
17500,0.377365,21.2067,0.0184,30.6482,1.24
18000,0.380467,46.8417,0.0184,43.1705,1.26
18500,0.381150,18.0458,0.0187,26.8487,1.25
19000,0.378995,49.6666,0.0188,42.2914,1.26
19500,0.380414,20.4549,0.0191,30.3220,1.23
20000,0.378049,52.3884,0.0190,42.5861,1.25
20500,0.375999,17.5815,0.0194,29.3507,1.24
21000,0.376997,14.5303,0.0195,25.4729,1.22
21500,0.373949,16.5040,0.0196,29.1647,1.25
22000,0.373318,19.6568,0.0199,30.2236,1.27
22500,0.368219,13.2612,0.0201,25.8987,1.24
23000,0.374369,13.9593,0.0202,26.6747,1.25
23500,0.372529,12.9559,0.0205,26.0618,1.24
24000,0.370795,11.7619,0.0208,26.2120,1.25
24500,0.369323,15.8362,0.0207,27.7030,1.26
25000,0.370427,14.3498,0.0210,27.7428,1.27
25500,0.367799,14.9851,0.0210,26.7530,1.27
26000,0.366642,13.1667,0.0213,25.9534,1.23
26500,0.367851,13.3684,0.0215,27.7129,1.24
27000,0.367115,17.6457,0.0217,30.1492,1.24
27500,0.366747,13.0676,0.0218,26.3389,1.25
28000,0.363751,14.1839,0.0220,27.6682,1.24
