batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
58500,0.182494,0.3826,0.2594,5.9348,2.49
59000,0.186166,0.3125,0.2558,3.9546,2.63
59500,0.185011,0.7023,0.2638,5.9739,2.55
60000,0.189179,0.8104,0.2513,7.1835,2.53
60500,0.187074,0.1740,0.2509,3.1038,2.50
61000,0.191697,0.1320,0.2503,2.4360,2.47
61500,0.184722,0.2613,0.2530,3.6653,2.60
62000,0.183525,0.2505,0.2514,4.1446,2.58
62500,0.186909,0.6288,0.2489,7.1510,2.63
63000,0.185217,0.2650,0.2496,3.1239,2.60
63500,0.187900,0.1496,0.2408,3.2723,2.59
64000,0.184351,0.1703,0.2506,5.2021,2.48
64500,0.186290,0.2982,0.2480,3.8656,2.57
65000,0.184516,0.5432,0.2491,6.0111,2.58
65500,0.183567,0.2681,0.2491,3.3034,2.49
66000,0.180471,0.4184,0.2555,4.1230,2.47
66500,0.185754,0.2509,0.2447,3.2327,2.48
67000,0.181297,0.0999,0.2463,1.9058,2.58
67500,0.182906,0.0376,0.2436,0.7639,2.46
68000,0.185093,0.0589,0.2446,1.0014,2.50
68500,0.183484,0.0730,0.2478,1.5966,2.48
69000,0.188684,0.2656,0.2439,3.8735,2.54
69500,0.185589,0.7365,0.2414,6.3825,2.49
70000,0.185341,0.0977,0.2431,2.0360,2.61
70500,0.182205,0.1246,0.2491,1.8903,2.48
71000,0.184227,0.5264,0.2425,5.1072,2.51
71500,0.182741,0.6243,0.2481,5.6445,2.56
72000,0.182040,0.0803,0.2387,1.9932,2.51
72500,0.180801,0.0405,0.2403,0.6997,2.54
73000,0.178036,0.3579,0.2481,5.0529,2.59
73500,0.183567,0.1080,0.2385,2.2772,2.61
74000,0.185630,0.0557,0.2293,1.4653,2.60
74500,0.185836,0.3217,0.2486,4.8625,2.49
75000,0.179894,0.5045,0.2479,5.0694,2.63
75500,0.178449,1.1793,0.2450,6.6366,2.57
76000,0.182452,0.2057,0.2343,3.8986,2.50
76500,0.179976,0.4035,0.2443,3.7935,2.59
77000,0.185052,0.3438,0.2344,4.4442,2.62
77500,0.182370,0.0376,0.2332,0.9516,2.61
78000,0.180224,0.3167,0.2423,5.6205,2.49
78500,0.181173,0.1546,0.2370,3.4314,2.59
79000,0.182617,0.5231,0.2322,16.8500,2.62
79500,0.182782,0.0652,0.2344,1.9237,2.62
80000,0.180306,0.0193,0.2327,0.5209,2.61
80500,0.181420,0.1597,0.2223,3.3385,2.61
81000,0.182452,0.8498,0.2378,4.3470,2.51
81500,0.178573,0.0599,0.2323,1.4089,2.61
82000,0.183319,0.0712,0.2314,2.3148,2.61
82500,0.180471,0.0090,0.2279,0.2779,2.47
83000,0.178160,0.0166,0.2197,0.4790,2.52
83500,0.177954,0.1681,0.2266,2.8250,2.51
84000,0.174281,0.3384,0.2365,8.5091,2.59
84500,0.178986,0.0545,0.2181,1.6274,2.50
85000,0.177335,0.0338,0.2338,1.6024,2.48
85500,0.177417,0.0741,0.2279,1.9803,2.51
86000,0.177582,0.0443,0.2274,1.5386,2.48
86500,0.177170,0.4155,0.2360,3.4041,2.48
87000,0.178367,0.0387,0.2244,0.8348,2.59
87500,0.177417,0.3755,0.2332,4.9565,2.49
88000,0.178284,0.1050,0.2327,3.2892,2.49
88500,0.179440,0.0973,0.2243,1.1390,2.50
89000,0.178201,0.0140,0.2265,1.0248,2.47
89500,0.179357,0.0010,0.2134,0.0228,2.63
90000,0.177005,0.0066,0.2216,0.1687,2.51
90500,0.179109,0.0072,0.2236,0.2275,2.57
91000,0.179770,0.0399,0.2215,1.2388,2.61
91500,0.178903,0.2120,0.2315,3.8126,2.47
92000,0.175932,0.0867,0.2212,2.3707,2.60
92500,0.177335,0.0100,0.2181,0.3692,2.56
93000,0.177335,0.0496,0.2176,0.6067,2.47
93500,0.179481,0.0258,0.2206,1.1991,2.63
94000,0.177871,0.0026,0.2187,0.0619,2.60
94500,0.177541,0.0441,0.2192,2.5357,2.61
95000,0.179605,0.0261,0.2160,1.0671,2.60
95500,0.177830,0.4690,0.2156,6.4661,2.50
96000,0.177789,0.0059,0.2171,0.2737,2.50
96500,0.178573,0.0537,0.2255,1.4060,2.59
97000,0.176014,0.0392,0.2166,1.8414,2.50
97500,0.177871,0.0985,0.2153,2.0847,2.51
98000,0.175808,0.0231,0.2152,1.5071,2.49
98500,0.174859,0.0473,0.2237,2.0199,2.52
99000,0.175808,0.0772,0.2256,2.1215,2.50
