batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
0,1.685135,260.9669,0.0122,263.0750,1.24
200,0.849926,98.7542,0.0122,91.0706,1.17
400,0.752786,104.5745,0.0122,85.5106,1.14
600,0.686344,80.6964,0.0122,77.7983,1.15
800,0.636880,72.7206,0.0122,68.9324,1.15
1000,0.621320,64.3463,0.0122,63.7311,1.16
1200,0.607916,131.8216,0.0122,101.4100,1.19
1400,0.610071,65.8119,0.0122,65.9819,1.19
1600,0.610807,69.0796,0.0122,70.6726,1.15
1800,0.608021,70.4135,0.0122,68.2502,1.14
2000,0.604132,64.4265,0.0122,65.1202,1.13
2200,0.602187,58.6183,0.0122,62.0682,1.18
2400,0.600978,58.3297,0.0122,59.7911,1.12
2600,0.600715,55.1846,0.0122,57.2830,1.18
2800,0.592304,50.7081,0.0122,55.1353,1.19
3000,0.593619,59.5526,0.0122,61.0535,1.19
3200,0.594407,113.4397,0.0122,82.2557,1.18
3400,0.590780,53.9661,0.0122,56.0538,1.19
3600,0.585156,56.7103,0.0122,59.4423,1.17
3800,0.583684,56.7183,0.0122,57.2448,1.16
4000,0.582054,55.5455,0.0122,57.0783,1.17
4200,0.584630,54.9356,0.0122,57.3485,1.22
4400,0.583368,57.2889,0.0122,56.3998,1.16
4600,0.581529,61.6773,0.0122,57.9900,1.16
4800,0.580793,55.1288,0.0122,56.6848,1.18
5000,0.580688,110.3855,0.0122,81.7357,1.20
