batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
0,1.714519,233.3752,0.0122,224.3915,2.42
500,0.760408,145.9160,0.0122,110.7529,1.72
1000,0.669102,75.3540,0.0122,73.0438,1.67
1500,0.637984,58.5516,0.0122,67.9297,1.59
2000,0.615328,60.5046,0.0122,63.4836,1.63
2500,0.593093,73.3484,0.0122,67.5721,1.61
3000,0.584998,54.8188,0.0122,60.4881,1.55
3500,0.574380,55.2133,0.0122,55.0602,1.57
4000,0.565496,56.1978,0.0122,56.0010,1.67
4500,0.567914,112.6933,0.0122,77.3378,1.66
5000,0.552933,54.2126,0.0122,52.0698,1.61
5500,0.552986,52.3682,0.0122,52.8208,2.02
6000,0.547204,102.6146,0.0122,67.0499,1.71
6500,0.540738,51.0946,0.0122,50.3976,1.67
7000,0.539424,51.9306,0.0122,48.4314,1.73
7500,0.539003,52.9133,0.0122,47.9985,1.66
8000,0.532485,57.4762,0.0122,50.7238,1.71
8500,0.532485,48.2961,0.0122,45.1851,1.72
9000,0.526177,53.7148,0.0122,48.2478,1.73
9500,0.529699,50.0018,0.0122,45.5641,1.71
10000,0.522288,58.5919,0.0122,50.3694,1.71
10500,0.520395,50.2489,0.0122,46.8317,1.71
11000,0.521289,40.1744,0.0122,41.4340,1.75
11500,0.519344,45.7104,0.0122,44.1093,1.73
12000,0.517084,53.2481,0.0122,46.9325,1.75
12500,0.514140,47.7646,0.0122,44.1871,1.77
13000,0.516611,62.3495,0.0122,49.1482,1.72
13500,0.514561,46.8786,0.0122,44.0992,1.68
14000,0.510618,44.4969,0.0122,43.8532,1.71
14500,0.513772,46.0660,0.0122,44.9473,1.72
15000,0.509514,42.8552,0.0122,42.7000,1.75
15500,0.510671,54.9058,0.0122,48.2240,1.74
16000,0.510355,44.9331,0.0122,43.6586,1.73
16500,0.509672,46.7272,0.0122,44.6062,1.73
17000,0.506991,47.8407,0.0122,43.4253,1.74
17500,0.507096,56.7460,0.0122,49.6340,1.75
18000,0.506781,54.9920,0.0122,46.6848,1.73
18500,0.505835,45.6741,0.0122,43.1479,1.79
19000,0.505204,48.8766,0.0122,47.0086,1.71
19500,0.505835,44.9509,0.0122,41.9385,1.80
20000,0.505730,102.0060,0.0122,63.7552,1.76
