batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
0,1.687185,208.1272,0.0075,200.7336,1.56
500,0.605025,69.1810,0.0077,48.7863,1.35
1000,0.531644,57.2756,0.0090,29.3566,1.32
1500,0.500736,42.8181,0.0109,22.0529,1.36
2000,0.469512,40.9310,0.0125,20.7009,1.36
2500,0.452796,36.0459,0.0142,20.9386,1.36
3000,0.428459,37.4781,0.0160,20.8401,1.35
3500,0.421205,30.8621,0.0175,18.1463,1.33
4000,0.414319,31.0039,0.0195,18.6745,1.34
4500,0.407328,29.5742,0.0212,21.6697,1.40
5000,0.403911,28.8003,0.0228,19.2481,1.34
5500,0.402386,23.1935,0.0247,17.7657,1.43
6000,0.397918,27.0550,0.0265,18.4761,1.38
6500,0.390664,22.8280,0.0279,17.4900,1.40
7000,0.389403,58.1369,0.0292,26.6787,1.38
7500,0.389666,22.5368,0.0316,19.8295,1.41
8000,0.384935,51.6731,0.0325,23.8235,1.45
8500,0.384041,28.9188,0.0346,21.2118,1.34
9000,0.385408,22.9556,0.0360,18.0624,1.36
9500,0.384514,18.2087,0.0373,15.9476,1.35
10000,0.383516,15.6899,0.0394,14.7633,1.36
10500,0.385881,23.1726,0.0404,18.9529,1.39
11000,0.381623,12.9606,0.0422,14.4806,1.38
11500,0.380257,17.9130,0.0431,16.4543,1.35
12000,0.374895,22.2937,0.0445,17.8372,1.35
12500,0.373108,46.0988,0.0451,25.2690,1.34
13000,0.373949,16.3529,0.0468,15.3286,1.32
13500,0.373003,13.8803,0.0483,15.4143,1.34
14000,0.372792,17.0123,0.0489,16.0420,1.40
14500,0.369796,16.0192,0.0499,16.5350,1.37
15000,0.368587,16.7514,0.0508,16.9729,1.37
15500,0.365223,13.9552,0.0516,15.9842,1.35
16000,0.367799,12.3014,0.0524,14.8974,1.39
16000,0.364697,52.3303,0.0517,25.4242,2.16
16500,0.364802,23.7561,0.0528,18.3761,1.33
17000,0.359809,12.1369,0.0535,14.5116,1.35
17500,0.360755,16.9267,0.0545,17.0007,1.47
18000,0.359336,14.9213,0.0551,16.0816,1.35
18500,0.357653,12.0332,0.0557,14.1976,1.33
19000,0.360439,44.7940,0.0554,25.2488,1.38
19500,0.356129,11.2886,0.0570,14.9576,1.36
20000,0.355025,8.9800,0.0577,14.1620,1.36
20500,0.355183,10.0296,0.0573,13.7807,1.36
21000,0.356918,13.0944,0.0577,16.5248,1.40
21500,0.356707,12.0076,0.0581,15.2593,1.35
22000,0.354605,17.8351,0.0584,19.8302,1.40
22500,0.355603,50.0578,0.0578,26.7241,1.37
23000,0.354657,11.3982,0.0590,15.4309,1.33
23500,0.352397,9.2930,0.0594,14.5918,1.34
24000,0.351241,11.8296,0.0594,15.8534,1.42
24500,0.351976,7.7830,0.0597,12.9602,1.37
25000,0.350505,46.7309,0.0587,26.4208,1.38
25500,0.353028,17.5407,0.0592,17.8015,1.35
26000,0.349664,12.3835,0.0597,16.3654,1.39
26500,0.351451,42.2921,0.0594,26.9211,1.43
27000,0.352029,10.9335,0.0597,15.0598,1.41
27500,0.351503,11.2000,0.0600,15.7970,1.51
28000,0.351135,37.1930,0.0597,24.5294,1.60
28500,0.349401,11.8572,0.0602,15.6451,1.36
29000,0.350505,10.0542,0.0606,15.9277,1.34
29500,0.349926,11.7387,0.0603,15.6131,1.37
30000,0.350242,12.4437,0.0604,15.8678,1.38
