batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
0,1.679352,204.1555,0.0075,232.8421,1.37
200,0.867063,118.0395,0.0075,143.6424,1.26
400,0.751787,93.6723,0.0075,74.8354,1.28
600,0.690233,82.2261,0.0075,67.9444,1.25
800,0.637511,69.5734,0.0075,61.7782,1.18
1000,0.621058,72.4436,0.0075,64.0094,1.15
1200,0.619113,68.3608,0.0075,61.3946,1.14
1400,0.620690,73.4152,0.0075,62.6523,1.16
1600,0.618745,60.7135,0.0075,56.1336,1.13
1800,0.610229,52.9955,0.0075,51.9519,1.16
2000,0.606655,48.5898,0.0075,48.5812,1.16
2200,0.601451,58.9016,0.0075,57.2799,1.13
2400,0.600820,51.4943,0.0075,47.7139,1.17
2600,0.597140,60.6594,0.0075,58.2533,1.15
2800,0.594985,55.8872,0.0075,51.5548,1.26
3000,0.591884,52.6679,0.0075,50.4729,1.15
3200,0.591148,58.8620,0.0075,55.0641,1.18
3400,0.588993,67.0629,0.0075,57.6390,1.22
3600,0.585734,63.2903,0.0075,56.0393,1.14
3800,0.584577,54.5121,0.0075,52.2849,1.14
4000,0.583789,52.4876,0.0075,48.9574,1.16
4200,0.581897,64.8670,0.0075,52.6776,1.15
4400,0.582265,61.8453,0.0075,53.9891,1.14
4600,0.583106,57.2839,0.0075,49.8957,1.20
4800,0.582054,57.9416,0.0075,52.1866,1.17
5000,0.582159,54.1182,0.0075,51.6714,1.18
